[2025-09-30 22:02] Env=BipedalWalker-v3
Ep, Timestep, Update, Avg_return
6: 4096, 2, -113.849 
8: 8192, 4, -109.341 
11: 12288, 6, -103.627 
14: 16384, 8, -90.891 
16: 20480, 10, -81.211 
19: 24576, 12, -67.207 
21: 28672, 14, -56.678 
24: 32768, 16, -46.782 
26: 36864, 18, -36.828 
29: 40960, 20, -23.551 
31: 45056, 22, -12.842 
34: 49152, 24, 6.521 
37: 53248, 26, 23.917 
39: 57344, 28, 33.605 
42: 61440, 30, 44.043 
44: 65536, 32, 38.087 
47: 69632, 34, 45.437 
50: 73728, 36, 54.214 
52: 77824, 38, 63.418 
56: 81920, 40, 67.218 
59: 86016, 42, 63.723 
61: 90112, 44, 63.359 
64: 94208, 46, 51.541 
67: 98304, 48, 49.383 
71: 102400, 50, 35.959 
76: 106496, 52, -10.973 
80: 110592, 54, -33.165 
83: 114688, 56, -2.990 
87: 118784, 58, 30.961 
90: 122880, 60, 51.321 
93: 126976, 62, 53.393 
96: 131072, 64, 55.675 
98: 135168, 66, 68.399 
102: 139264, 68, 49.848 
105: 143360, 70, 68.019 
109: 147456, 72, 29.322 
111: 151552, 74, 66.899 
115: 155648, 76, 34.600 
117: 159744, 78, 45.169 
121: 163840, 80, 60.688 
123: 167936, 82, 46.152 
127: 172032, 84, 64.108 
130: 176128, 86, 64.970 
133: 180224, 88, 77.221 
135: 184320, 90, 99.320 
139: 188416, 92, 100.447 
143: 192512, 94, 60.759 
146: 196608, 96, 23.002 
150: 200704, 98, 21.708 
153: 204800, 100, 52.057 
158: 208896, 102, 34.061 
163: 212992, 104, -10.124 
166: 217088, 106, 1.777 
169: 221184, 108, 35.775 
171: 225280, 110, 53.620 
174: 229376, 112, 86.032 
178: 233472, 114, 82.474 
181: 237568, 116, 66.186 
183: 241664, 118, 72.537 
186: 245760, 120, 72.556 
189: 249856, 122, 101.011 
192: 253952, 124, 106.538 
196: 258048, 126, 81.326 
198: 262144, 128, 79.807 
201: 266240, 130, 66.090 
203: 270336, 132, 94.699 
208: 274432, 134, 63.559 
211: 278528, 136, 54.640 
215: 282624, 138, 35.792 
219: 286720, 140, 41.072 
222: 290816, 142, 40.997 
225: 294912, 144, 57.103 
228: 299008, 146, 92.807 
233: 303104, 148, 23.798 
237: 307200, 150, 20.025 
241: 311296, 152, 49.318 
246: 315392, 154, 19.165 
250: 319488, 156, -12.510 
256: 323584, 158, -0.612 
258: 327680, 160, 7.960 
263: 331776, 162, 32.118 
271: 335872, 164, -21.030 
276: 339968, 166, -54.635 
279: 344064, 168, -4.620 
284: 348160, 170, 8.609 
288: 352256, 172, 32.606 
290: 356352, 174, 37.317 
295: 360448, 176, 61.090 
298: 364544, 178, 54.352 
301: 368640, 180, 48.100 
306: 372736, 182, 39.212 
309: 376832, 184, 22.625 
318: 380928, 186, -37.954 
321: 385024, 188, -16.659 
324: 389120, 190, 34.114 
327: 393216, 192, 108.900 
329: 397312, 194, 112.161 
335: 401408, 196, 64.415 
338: 405504, 198, 48.428 
341: 409600, 200, 58.961 
343: 413696, 202, 94.136 
347: 417792, 204, 100.533 
350: 421888, 206, 116.587 
354: 425984, 208, 79.771 
357: 430080, 210, 60.422 
361: 434176, 212, 53.018 
367: 438272, 214, 34.248 
370: 442368, 216, 31.391 
374: 446464, 218, 57.610 
377: 450560, 220, 80.449 
380: 454656, 222, 110.215 
382: 458752, 224, 130.504 
385: 462848, 226, 170.522 
387: 466944, 228, 163.463 
390: 471040, 230, 151.886 
394: 475136, 232, 133.557 
396: 479232, 234, 133.105 
399: 483328, 236, 160.864 
402: 487424, 238, 147.422 
405: 491520, 240, 160.461 
407: 495616, 242, 162.682 
410: 499712, 244, 183.477 
414: 503808, 246, 138.491 
417: 507904, 248, 155.376 
420: 512000, 250, 137.795 
427: 516096, 252, 49.785 
430: 520192, 254, 37.926 
434: 524288, 256, 51.661 
436: 528384, 258, 108.171 
439: 532480, 260, 176.621 
442: 536576, 262, 197.341 
444: 540672, 264, 233.682 
448: 544768, 266, 202.685 
451: 548864, 268, 153.986 
455: 552960, 270, 96.441 
458: 557056, 272, 109.470 
461: 561152, 274, 140.663 
465: 565248, 276, 133.335 
468: 569344, 278, 131.102 
472: 573440, 280, 99.225 
475: 577536, 282, 124.415 
478: 581632, 284, 109.146 
483: 585728, 286, 82.873 
486: 589824, 288, 88.347 
490: 593920, 290, 116.167 
493: 598016, 292, 134.869 
496: 602112, 294, 109.775 
499: 606208, 296, 146.934 
505: 610304, 298, 58.381 
509: 614400, 300, 48.988 
512: 618496, 302, 56.989 
518: 622592, 304, 48.282 
522: 626688, 306, 14.924 
526: 630784, 308, 60.208 
528: 634880, 310, 93.428 
531: 638976, 312, 125.148 
534: 643072, 314, 174.365 
536: 647168, 316, 200.590 
540: 651264, 318, 181.532 
542: 655360, 320, 195.589 
546: 659456, 322, 136.391 
549: 663552, 324, 131.625 
552: 667648, 326, 132.392 
556: 671744, 328, 154.932 
558: 675840, 330, 165.319 
561: 679936, 332, 195.713 
563: 684032, 334, 195.043 
566: 688128, 336, 236.976 
569: 692224, 338, 207.113 
572: 696320, 340, 207.533 
575: 700416, 342, 185.249 
579: 704512, 344, 146.621 
582: 708608, 346, 129.759 
584: 712704, 348, 155.547 
587: 716800, 350, 171.131 
590: 720896, 352, 216.813 
593: 724992, 354, 201.553 
596: 729088, 356, 192.862 
598: 733184, 358, 211.794 
601: 737280, 360, 198.533 
604: 741376, 362, 216.632 
607: 745472, 364, 210.107 
611: 749568, 366, 173.060 
614: 753664, 368, 157.599 
617: 757760, 370, 189.778 
620: 761856, 372, 196.461 
624: 765952, 374, 180.593 
627: 770048, 376, 151.392 
629: 774144, 378, 182.745 
633: 778240, 380, 197.580 
635: 782336, 382, 226.035 
638: 786432, 384, 226.890 
640: 790528, 386, 225.300 
644: 794624, 388, 231.000 
646: 798720, 390, 233.119 
649: 802816, 392, 237.125 
652: 806912, 394, 223.892 
655: 811008, 396, 233.187 
658: 815104, 398, 209.683 
662: 819200, 400, 197.716 
666: 823296, 402, 156.713 
669: 827392, 404, 146.813 
672: 831488, 406, 153.032 
676: 835584, 408, 163.321 
679: 839680, 410, 146.613 
682: 843776, 412, 168.103 
686: 847872, 414, 191.261 
688: 851968, 416, 217.275 
692: 856064, 418, 193.421 
695: 860160, 420, 204.260 
698: 864256, 422, 151.817 
702: 868352, 424, 166.971 
705: 872448, 426, 169.744 
709: 876544, 428, 177.096 
711: 880640, 430, 178.174 
716: 884736, 432, 185.419 
719: 888832, 434, 178.559 
722: 892928, 436, 178.424 
728: 897024, 438, 174.735 
730: 901120, 440, 174.905 
733: 905216, 442, 174.557 
736: 909312, 444, 248.405 
739: 913408, 446, 238.560 
744: 917504, 448, 162.163 
748: 921600, 450, 110.409 
751: 925696, 452, 140.005 
754: 929792, 454, 192.226 
756: 933888, 456, 206.059 
759: 937984, 458, 258.903 
763: 942080, 460, 223.258 
766: 946176, 462, 219.747 
769: 950272, 464, 222.688 
773: 954368, 466, 225.320 
776: 958464, 468, 242.036 
779: 962560, 470, 242.691 
782: 966656, 472, 251.610 
786: 970752, 474, 225.806 
789: 974848, 476, 198.366 
794: 978944, 478, 186.717 
798: 983040, 480, 156.417 
803: 987136, 482, 111.870 
805: 991232, 484, 168.354 
810: 995328, 486, 166.623 
816: 999424, 488, 96.374 
820: 1003520, 490, 134.860 
823: 1007616, 492, 211.122 
826: 1011712, 494, 224.206 
829: 1015808, 496, 224.521 
832: 1019904, 498, 262.292 
836: 1024000, 500, 255.880 
839: 1028096, 502, 255.761 
845: 1032192, 504, 100.638 
848: 1036288, 506, 88.765 
855: 1040384, 508, 89.696 
860: 1044480, 510, 87.605 
864: 1048576, 512, 113.078 
870: 1052672, 514, 90.374 
873: 1056768, 516, 118.705 
879: 1060864, 518, 44.278 
882: 1064960, 520, 89.349 
887: 1069056, 522, 116.544 
890: 1073152, 524, 162.632 
894: 1077248, 526, 150.858 
897: 1081344, 528, 193.074 
901: 1085440, 530, 198.828 
905: 1089536, 532, 190.581 
908: 1093632, 534, 190.692 
911: 1097728, 536, 227.476 
914: 1101824, 538, 230.161 
917: 1105920, 540, 237.560 
921: 1110016, 542, 203.479 
924: 1114112, 544, 221.413 
927: 1118208, 546, 247.081 
930: 1122304, 548, 247.118 
933: 1126400, 550, 280.498 
937: 1130496, 552, 254.681 
