[2025-09-30 18:45] Env=BipedalWalker-v3
Ep, Timestep, Update, Avg_return
6: 4096, 2, -110.333 
8: 8192, 4, -108.691 
12: 12288, 6, -103.445 
15: 16384, 8, -100.423 
19: 20480, 10, -95.088 
21: 24576, 12, -89.873 
24: 28672, 14, -83.602 
27: 32768, 16, -82.146 
29: 36864, 18, -75.071 
32: 40960, 20, -70.872 
34: 45056, 22, -63.994 
37: 49152, 24, -52.892 
39: 53248, 26, -45.598 
42: 57344, 28, -34.789 
45: 61440, 30, -23.947 
47: 65536, 32, -14.595 
50: 69632, 34, -1.564 
52: 73728, 36, 4.166 
55: 77824, 38, 16.136 
57: 81920, 40, 22.728 
60: 86016, 42, 32.567 
62: 90112, 44, 38.822 
65: 94208, 46, 44.952 
68: 98304, 48, 50.789 
73: 102400, 50, 7.647 
76: 106496, 52, 15.272 
78: 110592, 54, 19.313 
83: 114688, 56, 39.681 
89: 118784, 58, -37.167 
94: 122880, 60, -46.991 
97: 126976, 62, -32.667 
100: 131072, 64, 8.039 
102: 135168, 66, 32.985 
105: 139264, 68, 71.570 
108: 143360, 70, 86.498 
111: 147456, 72, 66.694 
114: 151552, 74, 66.811 
116: 155648, 76, 86.252 
120: 159744, 78, 62.758 
123: 163840, 80, 42.416 
125: 167936, 82, 45.323 
128: 172032, 84, 60.776 
130: 176128, 86, 101.620 
135: 180224, 88, 85.257 
139: 184320, 90, 42.563 
142: 188416, 92, 72.051 
145: 192512, 94, 66.743 
148: 196608, 96, 81.454 
154: 200704, 98, 34.839 
158: 204800, 100, -12.164 
161: 208896, 102, 44.890 
164: 212992, 104, 51.772 
167: 217088, 106, 74.128 
170: 221184, 108, 92.532 
172: 225280, 110, 90.876 
175: 229376, 112, 125.309 
177: 233472, 114, 139.212 
180: 237568, 116, 159.429 
183: 241664, 118, 150.262 
186: 245760, 120, 128.028 
188: 249856, 122, 129.888 
192: 253952, 124, 117.288 
195: 258048, 126, 124.233 
197: 262144, 128, 150.632 
200: 266240, 130, 127.773 
203: 270336, 132, 156.685 
205: 274432, 134, 157.272 
209: 278528, 136, 166.518 
212: 282624, 138, 164.388 
214: 286720, 140, 164.386 
218: 290816, 142, 116.673 
221: 294912, 144, 145.550 
223: 299008, 146, 145.285 
226: 303104, 148, 141.998 
230: 307200, 150, 145.300 
233: 311296, 152, 136.075 
237: 315392, 154, 111.499 
241: 319488, 156, 60.924 
245: 323584, 158, 59.631 
247: 327680, 160, 99.955 
251: 331776, 162, 159.664 
253: 335872, 164, 141.907 
257: 339968, 166, 135.176 
262: 344064, 168, 78.979 
264: 348160, 170, 95.351 
267: 352256, 172, 127.860 
269: 356352, 174, 148.669 
272: 360448, 176, 227.767 
275: 364544, 178, 209.080 
278: 368640, 180, 214.385 
280: 372736, 182, 199.600 
285: 376832, 184, 145.084 
289: 380928, 186, 84.741 
292: 385024, 188, 85.060 
294: 389120, 190, 127.164 
297: 393216, 192, 204.254 
300: 397312, 194, 207.353 
303: 401408, 196, 208.355 
305: 405504, 198, 211.240 
309: 409600, 200, 182.148 
312: 413696, 202, 164.835 
315: 417792, 204, 168.342 
318: 421888, 206, 183.246 
324: 425984, 208, 75.774 
328: 430080, 210, 26.562 
332: 434176, 212, 42.971 
337: 438272, 214, 23.382 
342: 442368, 216, 18.047 
347: 446464, 218, 29.997 
352: 450560, 220, 17.236 
356: 454656, 222, 52.463 
358: 458752, 224, 101.896 
361: 462848, 226, 158.908 
365: 466944, 228, 182.977 
367: 471040, 230, 202.830 
370: 475136, 232, 205.477 
373: 479232, 234, 235.704 
376: 483328, 236, 206.694 
379: 487424, 238, 226.334 
381: 491520, 240, 225.052 
385: 495616, 242, 219.270 
388: 499712, 244, 186.528 
391: 503808, 246, 170.845 
394: 507904, 248, 156.637 
398: 512000, 250, 128.503 
400: 516096, 252, 125.285 
404: 520192, 254, 129.358 
407: 524288, 256, 147.324 
409: 528384, 258, 152.459 
413: 532480, 260, 159.514 
416: 536576, 262, 141.079 
419: 540672, 264, 121.394 
421: 544768, 266, 118.743 
425: 548864, 268, 142.757 
427: 552960, 270, 148.093 
430: 557056, 272, 184.257 
432: 561152, 274, 186.448 
435: 565248, 276, 221.088 
438: 569344, 278, 204.953 
440: 573440, 280, 210.934 
443: 577536, 282, 215.144 
446: 581632, 284, 221.224 
448: 585728, 286, 244.605 
451: 589824, 288, 232.176 
454: 593920, 290, 205.659 
457: 598016, 292, 184.975 
459: 602112, 294, 201.799 
462: 606208, 296, 209.069 
465: 610304, 298, 239.911 
467: 614400, 300, 263.423 
470: 618496, 302, 266.018 
473: 622592, 304, 267.923 
476: 626688, 306, 243.430 
478: 630784, 308, 242.977 
482: 634880, 310, 219.422 
484: 638976, 312, 231.280 
493: 643072, 314, 30.620 
497: 647168, 316, 6.225 
499: 651264, 318, 82.643 
502: 655360, 320, 190.850 
504: 659456, 322, 210.149 
507: 663552, 324, 268.693 
511: 667648, 326, 229.311 
515: 671744, 328, 168.046 
522: 675840, 330, 49.472 
529: 679936, 332, -22.925 
533: 684032, 334, 69.443 
536: 688128, 336, 108.736 
540: 692224, 338, 155.435 
543: 696320, 340, 156.742 
547: 700416, 342, 141.248 
550: 704512, 344, 167.794 
554: 708608, 346, 169.047 
557: 712704, 348, 182.887 
560: 716800, 350, 194.817 
565: 720896, 352, 157.244 
568: 724992, 354, 161.871 
571: 729088, 356, 137.521 
575: 733184, 358, 185.757 
578: 737280, 360, 179.678 
582: 741376, 362, 165.675 
584: 745472, 364, 193.260 
587: 749568, 366, 194.253 
590: 753664, 368, 235.925 
596: 757760, 370, 157.576 
599: 761856, 372, 119.982 
605: 765952, 374, 84.488 
610: 770048, 376, 89.894 
613: 774144, 378, 166.862 
616: 778240, 380, 168.272 
628: 782336, 382, -62.540 
635: 786432, 384, -30.617 
638: 790528, 386, 84.604 
646: 794624, 388, 84.996 
650: 798720, 390, 36.303 
656: 802816, 392, 76.653 
659: 806912, 394, 95.198 
664: 811008, 396, 82.099 
668: 815104, 398, 153.111 
671: 819200, 400, 177.487 
675: 823296, 402, 202.754 
680: 827392, 404, 126.830 
685: 831488, 406, 86.801 
688: 835584, 408, 123.337 
692: 839680, 410, 161.886 
695: 843776, 412, 220.874 
698: 847872, 414, 221.234 
701: 851968, 416, 222.016 
704: 856064, 418, 253.395 
707: 860160, 420, 253.374 
710: 864256, 422, 214.060 
713: 868352, 424, 240.455 
716: 872448, 426, 240.316 
720: 876544, 428, 210.675 
723: 880640, 430, 197.245 
726: 884736, 432, 198.136 
729: 888832, 434, 228.009 
732: 892928, 436, 251.814 
739: 897024, 438, 99.224 
741: 901120, 440, 99.504 
746: 905216, 442, 151.527 
752: 909312, 444, 78.985 
756: 913408, 446, 129.303 
761: 917504, 448, 180.680 
766: 921600, 450, 69.095 
770: 925696, 452, 109.834 
777: 929792, 454, 62.950 
781: 933888, 456, 39.128 
785: 937984, 458, 106.181 
789: 942080, 460, 156.989 
792: 946176, 462, 161.818 
795: 950272, 464, 201.027 
798: 954368, 466, 219.033 
801: 958464, 468, 235.307 
805: 962560, 470, 222.898 
808: 966656, 472, 222.736 
810: 970752, 474, 221.822 
813: 974848, 476, 261.584 
816: 978944, 478, 282.832 
819: 983040, 480, 283.856 
822: 987136, 482, 285.829 
826: 991232, 484, 231.467 
830: 995328, 486, 196.833 
835: 999424, 488, 171.971 
840: 1003520, 490, 103.540 
844: 1007616, 492, 97.354 
848: 1011712, 494, 134.007 
852: 1015808, 496, 170.449 
859: 1019904, 498, 75.592 
862: 1024000, 500, 101.485 
866: 1028096, 502, 139.251 
871: 1032192, 504, 183.127 
875: 1036288, 506, 177.567 
878: 1040384, 508, 177.891 
884: 1044480, 510, 155.459 
890: 1048576, 512, 41.466 
893: 1052672, 514, 98.506 
900: 1056768, 516, 142.062 
904: 1060864, 518, 103.951 
907: 1064960, 520, 143.847 
910: 1069056, 522, 251.162 
915: 1073152, 524, 197.732 
921: 1077248, 526, 73.664 
926: 1081344, 528, 61.418 
930: 1085440, 530, 124.858 
933: 1089536, 532, 168.776 
937: 1093632, 534, 220.400 
940: 1097728, 536, 230.804 
945: 1101824, 538, 151.084 
949: 1105920, 540, 120.543 
953: 1110016, 542, 158.358 
957: 1114112, 544, 216.441 
961: 1118208, 546, 207.898 
964: 1122304, 548, 215.353 
969: 1126400, 550, 160.868 
972: 1130496, 552, 200.385 
975: 1134592, 554, 189.930 
978: 1138688, 556, 268.228 
981: 1142784, 558, 267.605 
985: 1146880, 560, 248.861 
989: 1150976, 562, 250.020 
993: 1155072, 564, 211.694 
996: 1159168, 566, 252.390 
1000: 1163264, 568, 204.620 
1003: 1167360, 570, 223.292 
1006: 1171456, 572, 211.466 
1009: 1175552, 574, 242.823 
1013: 1179648, 576, 263.936 
1016: 1183744, 578, 275.714 
1019: 1187840, 580, 291.973 
1023: 1191936, 582, 254.346 
1027: 1196032, 584, 215.860 
1031: 1200128, 586, 188.959 
1035: 1204224, 588, 227.380 
1038: 1208320, 590, 267.186 
1041: 1212416, 592, 294.503 
1045: 1216512, 594, 271.305 
1050: 1220608, 596, 197.626 
1053: 1224704, 598, 221.478 
1058: 1228800, 600, 201.538 
1061: 1232896, 602, 228.985 
1067: 1236992, 604, 174.593 
1071: 1241088, 606, 158.317 
1075: 1245184, 608, 224.740 
1078: 1249280, 610, 225.208 
1084: 1253376, 612, 163.699 
1088: 1257472, 614, 161.875 
1092: 1261568, 616, 201.450 
1095: 1265664, 618, 206.819 
1098: 1269760, 620, 243.832 
1103: 1273856, 622, 224.506 
1107: 1277952, 624, 224.167 
1110: 1282048, 626, 263.833 
1114: 1286144, 628, 268.316 
1117: 1290240, 630, 268.428 
1121: 1294336, 632, 265.132 
1124: 1298432, 634, 265.192 
1128: 1302528, 636, 241.473 
1131: 1306624, 638, 268.449 
1134: 1310720, 640, 267.720 
1138: 1314816, 642, 291.464 
1141: 1318912, 644, 292.275 
1144: 1323008, 646, 292.719 
1148: 1327104, 648, 293.033 
1151: 1331200, 650, 292.460 
1156: 1335296, 652, 236.060 
1159: 1339392, 654, 236.091 
1162: 1343488, 656, 216.956 
1167: 1347584, 658, 204.140 
1171: 1351680, 660, 196.450 
1174: 1355776, 662, 195.685 
1178: 1359872, 664, 225.524 
1181: 1363968, 666, 251.877 
1184: 1368064, 668, 252.048 
1188: 1372160, 670, 261.420 
1191: 1376256, 672, 261.154 
1196: 1380352, 674, 190.783 
1199: 1384448, 676, 187.034 
1203: 1388544, 678, 207.365 
1207: 1392640, 680, 236.553 
1210: 1396736, 682, 226.957 
1213: 1400832, 684, 226.641 
1217: 1404928, 686, 267.631 
1220: 1409024, 688, 290.419 
1224: 1413120, 690, 266.515 
1227: 1417216, 692, 267.327 
1232: 1421312, 694, 221.229 
1235: 1425408, 696, 220.704 
1238: 1429504, 698, 232.547 
1241: 1433600, 700, 259.270 
1245: 1437696, 702, 291.904 
1252: 1441792, 704, 126.441 
1257: 1445888, 706, 65.590 
1262: 1449984, 708, 104.137 
1265: 1454080, 710, 194.254 
1270: 1458176, 712, 192.298 
1275: 1462272, 714, 144.470 
1278: 1466368, 716, 143.885 
1283: 1470464, 718, 173.787 
1287: 1474560, 720, 212.657 
1290: 1478656, 722, 251.569 
1294: 1482752, 724, 253.098 
1299: 1486848, 726, 175.463 
1303: 1490944, 728, 173.624 
1306: 1495040, 730, 212.332 
1310: 1499136, 732, 218.790 

Training time = 1:38:35
