[2025-09-16 18:56] Env=Pendulum-v1
Ep, Timestep, Update, Ep_return, Avg_return, Actor_loss, Entropy, Critic_loss
91: 54600, 91, -2886.718, -3794.735, 75.529, 2.363, 6124.016
92: 55200, 92, -2849.478, -3784.460, 74.978, 2.364, 6069.375
93: 55800, 93, -2791.759, -3773.786, 74.418, 2.364, 6016.219
94: 56400, 94, -3244.555, -3768.156, 73.998, 2.365, 5969.670
95: 57000, 95, -3174.811, -3761.910, 73.553, 2.365, 5919.827
96: 57600, 96, -3111.039, -3755.130, 73.097, 2.366, 5871.786
97: 58200, 97, -2559.896, -3742.808, 72.494, 2.367, 5819.994
98: 58800, 98, -2761.957, -3732.800, 71.957, 2.367, 5769.178
99: 59400, 99, -2723.691, -3722.607, 71.417, 2.368, 5718.893
100: 60000, 100, -3096.960, -3716.350, 70.985, 2.368, 5673.950
101: 60600, 101, -2521.124, -3701.542, 70.085, 2.375, 5573.712
102: 61200, 102, -2970.559, -3689.308, 69.223, 2.388, 5474.129
103: 61800, 103, -2561.042, -3671.649, 68.221, 2.399, 5354.472
104: 62400, 104, -5088.944, -3683.038, 67.988, 2.404, 5328.671
105: 63000, 105, -2681.304, -3669.162, 67.063, 2.411, 5235.442
106: 63600, 106, -5303.639, -3683.671, 66.938, 2.415, 5203.435
107: 64200, 107, -3178.681, -3674.567, 66.172, 2.417, 5106.263
108: 64800, 108, -2832.341, -3664.999, 65.388, 2.418, 5019.139
109: 65400, 109, -3124.206, -3659.660, 64.717, 2.418, 4943.461
110: 66000, 110, -4161.646, -3663.653, 64.283, 2.418, 4887.215
111: 66600, 111, -2720.877, -3655.821, 63.539, 2.418, 4815.357
112: 67200, 112, -2908.323, -3649.985, 62.851, 2.418, 4745.027
113: 67800, 113, -3333.347, -3654.391, 62.439, 2.418, 4703.739
114: 68400, 114, -5042.627, -3670.865, 62.349, 2.418, 4682.874
115: 69000, 115, -3292.194, -3668.338, 61.751, 2.418, 4616.702
116: 69600, 116, -3119.487, -3669.873, 61.262, 2.418, 4572.661
117: 70200, 117, -4001.484, -3664.125, 60.576, 2.418, 4469.008
118: 70800, 118, -2889.091, -3660.481, 59.937, 2.417, 4417.174
119: 71400, 119, -4990.609, -3677.650, 59.885, 2.417, 4405.416
120: 72000, 120, -3442.274, -3680.171, 59.424, 2.417, 4360.907
121: 72600, 121, -3230.246, -3683.780, 58.984, 2.417, 4322.496
122: 73200, 122, -2685.930, -3659.545, 57.798, 2.417, 4177.156
123: 73800, 123, -2642.511, -3652.465, 57.097, 2.417, 4121.427
124: 74400, 124, -4310.674, -3661.843, 56.846, 2.417, 4085.098
125: 75000, 125, -2674.779, -3658.414, 56.257, 2.417, 4045.320
126: 75600, 126, -4846.361, -3677.622, 56.278, 2.417, 4040.914
127: 76200, 127, -2891.317, -3677.988, 55.777, 2.417, 4006.520
128: 76800, 128, -5153.087, -3696.212, 55.763, 2.417, 3999.760
129: 77400, 129, -2911.928, -3685.811, 54.973, 2.417, 3927.877
130: 78000, 130, -3009.819, -3679.754, 54.289, 2.416, 3868.203
131: 78600, 131, -2934.099, -3678.247, 53.742, 2.416, 3829.299
132: 79200, 132, -2532.446, -3674.948, 53.138, 2.415, 3796.711
133: 79800, 133, -2691.508, -3665.694, 52.373, 2.415, 3739.821
134: 80400, 134, -3414.972, -3661.574, 51.786, 2.415, 3684.311
135: 81000, 135, -4786.928, -3675.100, 51.647, 2.415, 3659.500
136: 81600, 136, -4966.100, -3681.344, 51.336, 2.415, 3603.201
137: 82200, 137, -2866.218, -3670.800, 50.563, 2.414, 3541.473
138: 82800, 138, -5003.814, -3682.916, 50.397, 2.414, 3512.465
139: 83400, 139, -3124.818, -3673.107, 49.652, 2.414, 3444.838
140: 84000, 140, -2837.620, -3661.777, 48.846, 2.412, 3382.720
141: 84600, 141, -5333.688, -3674.515, 48.687, 2.412, 3355.801
142: 85200, 142, -4739.889, -3681.562, 48.403, 2.412, 3317.643
143: 85800, 143, -5262.696, -3694.525, 48.263, 2.412, 3291.916
144: 86400, 144, -4840.543, -3701.664, 47.976, 2.412, 3251.406
145: 87000, 145, -5331.186, -3713.606, 47.804, 2.412, 3218.213
146: 87600, 146, -4784.827, -3725.354, 47.636, 2.412, 3194.267
147: 88200, 147, -5113.781, -3736.077, 47.421, 2.412, 3159.713
148: 88800, 148, -4836.025, -3744.832, 47.189, 2.412, 3127.263
149: 89400, 149, -5175.617, -3758.571, 47.065, 2.413, 3104.913
150: 90000, 150, -5202.080, -3767.583, 46.808, 2.413, 3064.696
151: 90600, 151, -4953.798, -3776.052, 46.543, 2.413, 3028.705
152: 91200, 152, -4796.389, -3783.615, 46.238, 2.412, 2988.889
153: 91800, 153, -4520.652, -3789.822, 45.927, 2.412, 2960.786
154: 92400, 154, -5303.278, -3802.128, 45.751, 2.412, 2934.103
155: 93000, 155, -4959.517, -3811.031, 45.500, 2.412, 2901.350
156: 93600, 156, -5165.535, -3824.364, 45.379, 2.412, 2880.045
157: 94200, 157, -5010.529, -3833.008, 45.111, 2.412, 2844.547
158: 94800, 158, -5111.266, -3842.588, 44.867, 2.412, 2811.118
159: 95400, 159, -4958.333, -3852.002, 44.635, 2.412, 2782.366
160: 96000, 160, -4735.739, -3857.773, 44.310, 2.412, 2743.356
161: 96600, 161, -5067.421, -3874.137, 44.265, 2.412, 2730.318
162: 97200, 162, -5229.245, -3886.018, 44.088, 2.412, 2705.989
163: 97800, 163, -4984.437, -3900.807, 43.994, 2.412, 2690.840
164: 98400, 164, -4732.270, -3908.363, 43.715, 2.412, 2659.976
165: 99000, 165, -5130.360, -3925.328, 43.666, 2.412, 2649.012
166: 99600, 166, -4457.627, -3930.426, 43.307, 2.412, 2622.650
167: 100200, 167, -3346.653, -3916.170, 42.421, 2.412, 2566.744
168: 100800, 168, -4962.204, -3932.805, 42.384, 2.412, 2555.883
169: 101400, 169, -4052.823, -3938.809, 42.042, 2.412, 2534.982
170: 102000, 170, -4748.925, -3949.820, 41.827, 2.412, 2513.385
171: 102600, 171, -2902.813, -3929.025, 40.742, 2.411, 2431.401
172: 103200, 172, -3419.295, -3926.983, 40.194, 2.411, 2403.469
173: 103800, 173, -2601.962, -3915.153, 39.437, 2.411, 2369.362
174: 104400, 174, -4660.146, -3925.459, 39.284, 2.410, 2348.766
175: 105000, 175, -2063.219, -3892.625, 37.975, 2.408, 2259.112
176: 105600, 176, -4757.771, -3897.990, 37.663, 2.408, 2210.842
177: 106200, 177, -5032.295, -3896.053, 37.131, 2.408, 2139.173
178: 106800, 178, -4619.387, -3895.025, 36.648, 2.408, 2088.240
179: 107400, 179, -2349.130, -3885.886, 36.023, 2.405, 2072.771
180: 108000, 180, -3600.335, -3878.021, 35.372, 2.404, 2024.339
181: 108600, 181, -4586.506, -3891.697, 35.290, 2.403, 2014.652
182: 109200, 182, -4515.338, -3900.803, 35.198, 2.398, 1990.080
183: 109800, 183, -4147.035, -3908.644, 35.010, 2.395, 1973.106
184: 110400, 184, -3544.228, -3911.107, 34.658, 2.393, 1957.561
185: 111000, 185, -3267.221, -3891.437, 33.810, 2.390, 1884.479
186: 111600, 186, -4449.133, -3905.196, 33.761, 2.389, 1876.313
187: 112200, 187, -3281.107, -3884.835, 32.915, 2.387, 1799.045
188: 112800, 188, -2668.990, -3880.916, 32.612, 2.385, 1790.015
189: 113400, 189, -2906.090, -3879.863, 32.315, 2.381, 1784.460
190: 114000, 190, -4070.396, -3891.696, 32.316, 2.378, 1776.088
191: 114600, 191, -3165.287, -3894.481, 32.117, 2.375, 1767.921
192: 115200, 192, -1612.671, -3882.113, 31.567, 2.371, 1766.939
193: 115800, 193, -3625.539, -3890.451, 31.429, 2.368, 1761.464
194: 116400, 194, -2153.171, -3879.537, 30.936, 2.363, 1749.937
195: 117000, 195, -449.394, -3852.283, 30.197, 2.358, 1741.636
196: 117600, 196, -635.841, -3827.531, 29.544, 2.351, 1731.247
197: 118200, 197, -131.689, -3803.249, 29.054, 2.342, 1725.566
198: 118800, 198, -4891.544, -3824.545, 29.348, 2.341, 1721.227
199: 119400, 199, -3268.699, -3829.995, 29.527, 2.332, 1714.852
200: 120000, 200, -2519.987, -3824.225, 29.414, 2.324, 1705.359
201: 120600, 201, -4763.292, -3846.647, 29.693, 2.323, 1699.951
202: 121200, 202, -382.873, -3820.770, 29.034, 2.312, 1691.060
203: 121800, 203, -4188.190, -3837.042, 29.394, 2.303, 1685.690
204: 122400, 204, -3179.871, -3817.951, 28.931, 2.303, 1627.188
205: 123000, 205, -2.550, -3791.163, 28.425, 2.291, 1618.903
206: 123600, 206, -4117.155, -3779.298, 27.993, 2.278, 1553.454
207: 124200, 207, -3902.375, -3786.535, 28.039, 2.267, 1541.486
208: 124800, 208, -4801.080, -3806.223, 28.178, 2.266, 1541.174
209: 125400, 209, -4807.490, -3823.056, 28.189, 2.265, 1540.336
210: 126000, 210, -4535.541, -3826.795, 28.109, 2.253, 1507.363
211: 126600, 211, -4310.872, -3842.695, 28.283, 2.243, 1505.047
212: 127200, 212, -515.194, -3818.763, 27.720, 2.229, 1503.911
213: 127800, 213, -672.882, -3792.159, 27.221, 2.216, 1496.529
214: 128400, 214, -3636.843, -3778.101, 26.678, 2.207, 1446.194
215: 129000, 215, -4081.879, -3785.998, 26.600, 2.204, 1443.893
216: 129600, 216, -2895.239, -3783.755, 26.416, 2.198, 1440.272
217: 130200, 217, -260.774, -3746.348, 25.586, 2.185, 1421.923
218: 130800, 218, -1925.887, -3736.716, 25.363, 2.177, 1423.090
219: 131400, 219, -1502.139, -3701.831, 24.457, 2.168, 1381.717
220: 132000, 220, -2059.441, -3688.003, 24.059, 2.158, 1374.511
221: 132600, 221, -251.994, -3658.220, 23.618, 2.144, 1368.157
222: 133200, 222, -2.189, -3631.383, 23.390, 2.128, 1362.655
223: 133800, 223, -126.216, -3606.220, 23.166, 2.112, 1358.255
224: 134400, 224, -385.250, -3566.966, 22.537, 2.096, 1335.734
225: 135000, 225, -1771.925, -3557.937, 22.466, 2.084, 1333.304
226: 135600, 226, -249.815, -3511.972, 21.705, 2.065, 1295.976
227: 136200, 227, -1503.985, -3498.098, 21.680, 2.051, 1294.049
228: 136800, 228, -1021.872, -3456.786, 20.961, 2.035, 1249.492
229: 137400, 229, -632.404, -3433.991, 20.790, 2.016, 1244.196
230: 138000, 230, -367.171, -3407.565, 20.599, 1.994, 1239.126
231: 138600, 231, -1.973, -3378.243, 20.464, 1.971, 1233.426
232: 139200, 232, -1847.033, -3371.389, 20.493, 1.957, 1228.840
233: 139800, 233, -1.866, -3344.493, 20.440, 1.934, 1221.490
234: 140400, 234, -1999.005, -3330.333, 20.217, 1.920, 1212.782
235: 141000, 235, -1083.139, -3293.295, 19.579, 1.903, 1183.337
236: 141600, 236, -528.424, -3248.918, 18.878, 1.882, 1147.168
237: 142200, 237, -641.624, -3226.673, 18.866, 1.863, 1141.794
238: 142800, 238, -986.664, -3186.501, 18.177, 1.844, 1106.076
239: 143400, 239, -252.027, -3157.773, 18.010, 1.820, 1098.141
240: 144000, 240, -1019.820, -3139.595, 18.060, 1.803, 1095.882
241: 144600, 241, -1044.949, -3096.708, 17.463, 1.787, 1056.371
242: 145200, 242, -915.185, -3058.461, 16.905, 1.769, 1026.570
243: 145800, 243, -131.025, -3007.144, 16.185, 1.746, 986.181
244: 146400, 244, -1516.171, -2973.900, 15.743, 1.731, 959.583
245: 147000, 245, -902.260, -2929.611, 15.080, 1.713, 920.988
246: 147600, 246, -1.477, -2881.777, 14.527, 1.689, 889.497
247: 148200, 247, -2093.450, -2851.574, 14.025, 1.678, 859.345
248: 148800, 248, -515.052, -2808.364, 13.513, 1.660, 833.401
249: 149400, 249, -1866.397, -2775.272, 12.956, 1.647, 807.750
250: 150000, 250, -769.383, -2730.945, 12.408, 1.628, 778.680
251: 150600, 251, -1825.574, -2699.663, 11.866, 1.614, 753.662
252: 151200, 252, -252.636, -2654.226, 11.299, 1.590, 728.816
253: 151800, 253, -387.355, -2612.893, 10.839, 1.568, 702.442
254: 152400, 254, -258.443, -2562.444, 10.225, 1.544, 670.400
255: 153000, 255, -774.876, -2520.598, 9.762, 1.526, 647.979
256: 153600, 256, -249.995, -2471.442, 9.168, 1.502, 619.618
257: 154200, 257, -1.550, -2421.353, 8.642, 1.476, 594.358
258: 154800, 258, -1701.215, -2387.252, 8.147, 1.461, 571.447
259: 155400, 259, -131.187, -2338.981, 7.606, 1.435, 546.514
260: 156000, 260, -3518.203, -2326.805, 7.978, 1.432, 529.107
261: 156600, 261, -4317.608, -2319.307, 8.464, 1.428, 508.679
262: 157200, 262, -3844.219, -2305.457, 8.434, 1.426, 487.210
263: 157800, 263, -4016.642, -2295.779, 8.547, 1.423, 468.328
264: 158400, 264, -1325.264, -2261.709, 8.135, 1.409, 456.266
265: 159000, 265, -3340.405, -2243.809, 8.229, 1.406, 440.197
266: 159600, 266, -1600.241, -2215.235, 7.999, 1.394, 426.760
267: 160200, 267, -6.427, -2181.833, 7.833, 1.370, 406.552
268: 160800, 268, -372.766, -2135.939, 7.258, 1.348, 392.416
269: 161400, 269, -507.793, -2100.489, 6.959, 1.325, 386.295
270: 162000, 270, -1326.566, -2066.265, 6.559, 1.307, 376.442
271: 162600, 271, -420.737, -2041.444, 6.574, 1.283, 374.906
272: 163200, 272, -913.120, -2016.382, 6.556, 1.262, 376.717
273: 163800, 273, -640.931, -1996.772, 6.675, 1.237, 375.472
274: 164400, 274, -255.549, -1952.726, 6.208, 1.209, 364.229
275: 165000, 275, -130.995, -1933.404, 6.438, 1.181, 360.333
276: 165600, 276, -719.818, -1893.024, 6.017, 1.154, 355.414
277: 166200, 277, -132.156, -1844.023, 5.534, 1.122, 339.547
278: 166800, 278, -1136.355, -1809.193, 5.241, 1.096, 329.185
279: 167400, 279, -261.203, -1788.313, 5.422, 1.063, 324.306
280: 168000, 280, -262.442, -1754.934, 5.354, 1.031, 317.817
281: 168600, 281, -519.354, -1714.263, 5.101, 1.000, 310.911
282: 169200, 282, -129.774, -1670.407, 4.677, 0.968, 309.877
283: 169800, 283, -6.353, -1629.000, 4.437, 0.933, 305.570
284: 170400, 284, -8.865, -1593.647, 4.364, 0.897, 299.354
285: 171000, 285, -128.123, -1562.256, 4.264, 0.861, 293.714
286: 171600, 286, -517.895, -1522.943, 4.050, 0.830, 287.057
287: 172200, 287, -253.698, -1492.669, 3.956, 0.795, 283.607
288: 172800, 288, -134.524, -1467.325, 3.935, 0.756, 278.955
289: 173400, 289, -908.939, -1447.353, 4.039, 0.733, 275.231
290: 174000, 290, -553.800, -1412.187, 3.758, 0.701, 272.260
291: 174600, 291, -248.690, -1383.021, 3.684, 0.666, 269.080
292: 175200, 292, -250.857, -1369.403, 3.971, 0.633, 259.151
293: 175800, 293, -881.006, -1341.958, 3.939, 0.605, 254.114
294: 176400, 294, -128.849, -1321.715, 4.048, 0.571, 249.327
295: 177000, 295, -6.630, -1317.287, 4.466, 0.537, 245.284
296: 177600, 296, -2650.816, -1337.437, 5.271, 0.536, 250.755
297: 178200, 297, -521.793, -1341.338, 5.610, 0.510, 248.441
298: 178800, 298, -528.606, -1297.708, 5.109, 0.476, 244.967
299: 179400, 299, -964.997, -1274.671, 4.755, 0.452, 243.867
300: 180000, 300, -126.611, -1250.738, 4.566, 0.420, 241.150
301: 180600, 301, -248.065, -1205.585, 4.135, 0.382, 239.115
302: 181200, 302, -127.589, -1203.032, 4.517, 0.353, 238.080
303: 181800, 303, -1600.441, -1177.155, 4.314, 0.338, 241.020
304: 182400, 304, -254.566, -1147.902, 3.952, 0.299, 239.145
305: 183000, 305, -8.504, -1147.961, 4.296, 0.269, 238.991
306: 183600, 306, -520.848, -1111.998, 3.891, 0.245, 237.771
307: 184200, 307, -902.333, -1081.998, 3.617, 0.223, 237.677
308: 184800, 308, -596.548, -1039.953, 3.265, 0.189, 229.484
309: 185400, 309, -660.723, -998.485, 3.057, 0.156, 223.532
310: 186000, 310, -391.965, -957.049, 2.614, 0.132, 225.085
311: 186600, 311, -131.388, -915.254, 2.297, 0.100, 221.330
312: 187200, 312, -131.688, -911.419, 2.672, 0.070, 215.084
313: 187800, 313, -7.566, -904.766, 2.877, 0.039, 210.422
314: 188400, 314, -374.365, -872.141, 2.658, 0.007, 209.294
315: 189000, 315, -505.856, -836.381, 2.471, -0.029, 203.083
316: 189600, 316, -133.635, -808.765, 2.423, -0.067, 198.232
317: 190200, 317, -495.832, -811.116, 2.807, -0.093, 194.975
318: 190800, 318, -130.670, -793.164, 2.892, -0.129, 184.418
319: 191400, 319, -134.277, -779.485, 3.060, -0.160, 178.845
320: 192000, 320, -774.054, -766.631, 3.264, -0.181, 178.009
321: 192600, 321, -523.592, -769.347, 3.451, -0.202, 176.179
322: 193200, 322, -567.139, -774.997, 3.580, -0.221, 176.411
323: 193800, 323, -1433.741, -788.072, 3.818, -0.234, 176.732
324: 194400, 324, -526.648, -789.486, 3.919, -0.254, 174.325
325: 195000, 325, -128.312, -773.050, 3.916, -0.282, 170.774
326: 195600, 326, -651.546, -777.067, 4.013, -0.296, 170.202
327: 196200, 327, -132.450, -763.352, 3.928, -0.319, 165.958
328: 196800, 328, -130.204, -754.435, 3.918, -0.341, 163.092
329: 197400, 329, -681.538, -754.926, 3.970, -0.355, 162.007
330: 198000, 330, -251.316, -753.768, 4.032, -0.372, 160.477
331: 198600, 331, -524.960, -758.998, 4.072, -0.384, 160.490
332: 199200, 332, -693.911, -747.466, 4.063, -0.404, 158.560
333: 199800, 333, -131.911, -748.767, 4.063, -0.419, 158.566
334: 200400, 334, -255.184, -731.329, 4.027, -0.443, 155.522
335: 201000, 335, -246.767, -722.965, 4.058, -0.463, 152.395
336: 201600, 336, -251.726, -720.198, 4.120, -0.477, 152.255
337: 202200, 337, -255.692, -716.339, 4.077, -0.493, 149.576
338: 202800, 338, -2085.729, -727.329, 4.493, -0.486, 154.231
339: 203400, 339, -525.655, -730.066, 4.561, -0.490, 158.094
340: 204000, 340, -693.970, -726.807, 4.490, -0.500, 153.534
341: 204600, 341, -374.203, -720.100, 4.368, -0.516, 148.231
342: 205200, 342, -9.610, -711.044, 4.356, -0.533, 145.800
343: 205800, 343, -133.983, -711.073, 4.369, -0.547, 145.569
344: 206400, 344, -531.049, -701.222, 4.205, -0.565, 138.577
345: 207000, 345, -1046.196, -702.662, 4.285, -0.575, 139.101
346: 207600, 346, -546.787, -708.115, 4.270, -0.585, 139.184
347: 208200, 347, -135.469, -688.535, 4.124, -0.612, 135.300
348: 208800, 348, -1049.638, -693.881, 4.256, -0.619, 137.669
349: 209400, 349, -10.123, -675.318, 4.206, -0.644, 130.621
350: 210000, 350, -131.306, -668.937, 4.142, -0.663, 126.744
351: 210600, 351, -506.826, -655.750, 4.155, -0.683, 124.316
352: 211200, 352, -131.738, -654.541, 4.195, -0.696, 124.249
353: 211800, 353, -598.244, -656.650, 4.266, -0.705, 125.081
354: 212400, 354, -8.274, -654.148, 4.271, -0.717, 124.083
355: 213000, 355, -10.628, -646.505, 4.216, -0.734, 121.369
356: 213600, 356, -502.960, -649.035, 4.265, -0.740, 121.599
357: 214200, 357, -779.481, -656.814, 4.285, -0.744, 121.911
358: 214800, 358, -498.663, -644.789, 4.221, -0.760, 117.536
359: 215400, 359, -496.666, -648.444, 4.268, -0.767, 117.807
360: 216000, 360, -621.465, -619.476, 3.493, -0.792, 115.976
361: 216600, 361, -238.542, -578.686, 2.452, -0.820, 113.141
362: 217200, 362, -795.684, -548.200, 2.098, -0.841, 111.174
363: 217800, 363, -414.671, -512.181, 1.485, -0.868, 108.330
364: 218400, 364, -923.223, -508.160, 1.618, -0.876, 106.056
365: 219000, 365, -135.568, -476.112, 1.031, -0.903, 100.834
366: 219600, 366, -1690.366, -477.013, 1.117, -0.898, 100.254
367: 220200, 367, -1375.013, -490.699, 1.404, -0.878, 103.912
368: 220800, 368, -1637.160, -503.343, 1.737, -0.857, 119.091
369: 221400, 369, -1116.870, -509.434, 1.971, -0.837, 131.194
370: 222000, 370, -2768.441, -523.852, 2.392, -0.820, 131.637
371: 222600, 371, -2218.888, -541.834, 2.687, -0.795, 133.930
372: 223200, 372, -2101.658, -553.719, 2.859, -0.775, 131.834
373: 223800, 373, -2242.411, -569.734, 3.042, -0.750, 134.702
374: 224400, 374, -1622.404, -583.403, 3.112, -0.723, 138.266
375: 225000, 375, -1640.425, -598.497, 3.182, -0.693, 140.919
376: 225600, 376, -1010.041, -601.399, 3.073, -0.667, 142.729
377: 226200, 377, -1880.391, -618.881, 3.165, -0.635, 146.207
378: 226800, 378, -897.698, -616.495, 2.967, -0.613, 148.573
379: 227400, 379, -995.499, -623.838, 2.870, -0.582, 151.230
380: 228000, 380, -375.770, -624.971, 2.634, -0.553, 151.361
381: 228600, 381, -359.721, -623.375, 2.379, -0.528, 150.402
382: 229200, 382, -130.110, -623.378, 2.225, -0.501, 150.587
383: 229800, 383, -623.597, -629.551, 2.135, -0.470, 152.128
384: 230400, 384, -3.601, -629.498, 2.015, -0.440, 152.205
