[2025-09-16 18:21] Env=Pendulum-v1
Ep, Timestep, Update, Return, Avg_return, Actor_loss, Entropy, Critic_loss
108: 64800, 108, -2957.172, -3688.623, 67.758, 2.416, 5726.456
109: 65400, 109, -2898.531, -3667.116, 66.678, 2.416, 5566.412
110: 66000, 110, -2726.128, -3648.661, 65.678, 2.416, 5441.872
111: 66600, 111, -3358.633, -3629.774, 64.652, 2.416, 5279.864
112: 67200, 112, -3120.050, -3613.340, 63.697, 2.416, 5143.380
113: 67800, 113, -2700.044, -3591.560, 62.605, 2.416, 5001.473
114: 68400, 114, -2847.572, -3570.782, 61.545, 2.417, 4857.355
115: 69000, 115, -3919.912, -3557.007, 60.675, 2.417, 4713.697
116: 69600, 116, -2665.936, -3537.027, 59.630, 2.417, 4585.198
117: 70200, 117, -2849.173, -3515.517, 58.541, 2.417, 4441.430
118: 70800, 118, -2854.735, -3498.705, 57.597, 2.417, 4329.966
119: 71400, 119, -4936.029, -3514.591, 57.542, 2.417, 4310.872
120: 72000, 120, -3849.435, -3519.059, 57.184, 2.417, 4265.413
121: 72600, 121, -3960.722, -3523.029, 56.795, 2.417, 4216.542
122: 73200, 122, -3341.558, -3511.924, 55.990, 2.417, 4116.846
123: 73800, 123, -2701.143, -3501.756, 55.229, 2.417, 4051.284
124: 74400, 124, -2814.904, -3497.440, 54.630, 2.417, 4001.494
125: 75000, 125, -2816.405, -3473.289, 53.492, 2.417, 3854.273
126: 75600, 126, -2948.379, -3465.401, 52.800, 2.417, 3783.755
127: 76200, 127, -2874.656, -3454.774, 52.016, 2.417, 3704.970
128: 76800, 128, -2820.515, -3449.541, 51.404, 2.417, 3654.907
129: 77400, 129, -4493.593, -3453.331, 51.038, 2.417, 3591.025
130: 78000, 130, -4327.520, -3447.707, 50.409, 2.417, 3492.175
131: 78600, 131, -3334.103, -3452.664, 50.056, 2.417, 3462.418
132: 79200, 132, -3132.621, -3455.099, 49.658, 2.417, 3433.270
133: 79800, 133, -2839.922, -3450.968, 49.082, 2.417, 3392.401
134: 80400, 134, -3076.497, -3454.410, 48.706, 2.417, 3364.671
135: 81000, 135, -2834.899, -3430.319, 47.583, 2.417, 3227.999
136: 81600, 136, -3443.203, -3434.827, 47.223, 2.417, 3202.242
137: 82200, 137, -2813.328, -3419.736, 46.329, 2.417, 3109.777
138: 82800, 138, -3130.711, -3414.550, 45.726, 2.417, 3061.614
