episode, timestep, update_iters, epi_return, avg_turn
64, 38400, 16, -3520.4656364763787, -3468.0377210495303
65, 39000, 16, -2638.061886617403, -3468.8569072280748
66, 39600, 16, -2990.3894020016505, -3456.075445372526
67, 40200, 16, -2772.814200930003, -3449.019596230543
68, 40800, 17, -3325.4647616734574, -3438.9269783902364
69, 41400, 17, -3078.774127219723, -3437.2584163796955
70, 42000, 17, -3164.7261706739323, -3432.062991899116
71, 42600, 17, -3456.254837066, -3428.243894453042
72, 43200, 18, -3012.8618503628295, -3428.6384147715344
73, 43800, 18, -2268.187150460524, -3422.8637402658583
74, 44400, 18, -3115.010209905127, -3407.0462527342784
75, 45000, 18, -3165.6203311993436, -3403.0998197230733
76, 45600, 19, -3073.9217868723817, -3399.933426542757
77, 46200, 19, -3671.2101109609716, -3395.643799704989
78, 46800, 19, -3809.697269169731, -3399.2225829680538
79, 47400, 19, -4107.591559730859, -3404.4850789449983
80, 48000, 20, -3705.1990939604702, -3413.3851609802628
81, 48600, 20, -2704.5778487819007, -3417.032835142515
82, 49200, 20, -2922.624250341207, -3408.237094570162
83, 49800, 20, -4219.102405216412, -3402.3149867137113
84, 50400, 21, -2884.275810837324, -3412.1557989848284
85, 51000, 21, -3072.243283702683, -3405.8715134116437
86, 51600, 21, -3297.8443578407473, -3401.946475415068
87, 52200, 21, -3083.9872608946916, -3400.735985675832
88, 52800, 22, -2911.206514215403, -3397.095195735819
89, 53400, 22, -3260.1868262230805, -3391.5737334458126
90, 54000, 22, -2901.6934641606404, -3390.0974760612876
91, 54600, 22, -3289.8641870276233, -3384.6707648179477
92, 55200, 23, -2791.279507590849, -3383.628934292779
93, 55800, 23, -2562.7240242368143, -3377.1903535677584
94, 56400, 23, -4348.643166884899, -3368.4326511018344
95, 57000, 23, -2921.178415517558, -3378.860422546335
96, 57600, 24, -3564.118887168432, -3374.04271720919
97, 58200, 24, -3021.5080786262615, -3376.022677312931
98, 58800, 24, -3436.8495591164815, -3372.367887635749
99, 59400, 24, -3153.665110360657, -3373.025863875348
100, 60000, 25, -3156.6637147136144, -3370.810098688331
101, 60600, 25, -3557.819037728796, -3368.6686348485837
102, 61200, 25, -2770.1739149279265, -3355.0560236385254
103, 61800, 25, -2649.4661354352984, -3342.0190930094
104, 62400, 26, -3396.9775412706203, -3328.9569156938696
105, 63000, 26, -2843.661416171455, -3315.080098991396
106, 63600, 26, -3148.43876286627, -3302.7658534674406
107, 64200, 26, -2591.059891556888, -3293.090349012477
108, 64800, 27, -2244.8628322903223, -3271.067320468786
109, 65400, 27, -2877.3625530435756, -3253.397199725591
110, 66000, 27, -2651.0746230499853, -3238.2800034771035
111, 66600, 27, -2759.5643130565345, -3230.660748595398
112, 67200, 28, -2856.4386999213098, -3212.016557986626
113, 67800, 28, -2727.7285960710374, -3200.2387141675677
114, 68400, 28, -2862.241858977086, -3184.1844825537382
115, 69000, 28, -2278.2139343170734, -3176.5660989707876
116, 69600, 29, -2766.706356948108, -3164.990265102938
117, 70200, 29, -2602.1424298374936, -3162.8985888971565
118, 70800, 29, -2485.854766213461, -3151.091814360859
119, 71400, 29, -2505.000054882402, -3144.5576007178806
120, 72000, 30, -2493.45073277152, -3139.5761645455646
121, 72600, 30, -2352.244406498573, -3130.521116849277
122, 73200, 30, -2318.914266213031, -3121.637392929866
123, 73800, 30, -2377.324818494329, -3110.8379093901513
124, 74400, 31, -2011.9836797817613, -3102.887607459968
125, 75000, 31, -2014.4193929474254, -3091.9831286285603
126, 75600, 31, -2393.6165661734995, -3073.347646649364
127, 76200, 31, -2864.1019588595173, -3066.889008070213
128, 76800, 32, -2231.564324659503, -3059.386394065104
129, 77400, 32, -2374.8492099619425, -3049.8170607577813
130, 78000, 32, -2278.1900687405655, -3037.2435065471386
131, 78600, 32, -2321.6060716683696, -3027.669633911947
132, 79200, 33, -2037.255268658393, -3022.50862518489
133, 79800, 33, -2358.662749246431, -3012.29928490989
134, 80400, 33, -2174.5824630712286, -3005.1766497906688
135, 81000, 33, -2122.8920078277665, -2983.8120222653233
136, 81600, 34, -2484.7707358817047, -2973.4407634023473
137, 82200, 34, -1753.881752136045, -2969.101769488852
138, 82800, 34, -2394.1624201262316, -2956.5170707612538
139, 83400, 34, -1737.6087016456815, -2942.8188665348252
140, 84000, 35, -2494.00609543582, -2932.4661833518094
141, 84600, 35, -1658.8311622274239, -2925.410308728313
142, 85200, 35, -1758.9155614638614, -2908.920892261228
143, 85800, 35, -1845.255229587232, -2895.6034595292863
144, 86400, 36, -1788.1148342068398, -2881.9827154702593
145, 87000, 36, -1497.634897800843, -2863.246114931086
146, 87600, 36, -751.9996767965616, -2846.3593423075376
147, 88200, 36, -999.4555074629791, -2821.285335687026
148, 88800, 37, -1869.8677551752162, -2799.569779498016
149, 89400, 37, -1674.045005294617, -2786.554336293206
150, 90000, 37, -628.924595826425, -2766.4577801494033
151, 90600, 37, -1243.506876485913, -2744.425774350894
152, 91200, 38, -1259.8376300872249, -2728.811173316513
153, 91800, 38, -824.6769386911587, -2703.6626179658815
154, 92400, 38, -731.3388218533581, -2674.1994731017703
155, 93000, 38, -731.5412822607299, -2651.3064203249214
156, 93600, 39, -1524.3828278061385, -2623.655771493677
157, 94200, 39, -252.269338153395, -2609.585467229945
158, 94800, 39, -2.420374225454922, -2586.3274124527884
159, 95400, 39, -128.078899623283, -2550.972648864931
160, 96000, 40, -379.4857735407623, -2523.1929905120014
161, 96600, 40, -1188.4907001623915, -2497.1922428282933
162, 97200, 40, -1101.2182044495753, -2476.4670239999587
163, 97800, 40, -375.3666632131553, -2455.758472780733
164, 98400, 41, -253.63400292254994, -2427.610210244976
165, 99000, 41, -127.64270392158404, -2394.9418939094376
166, 99600, 41, -1120.5886688454618, -2369.837702082479
167, 100200, 41, -503.86647931602687, -2351.1396947509174
168, 100800, 42, -1503.92129543845, -2328.4502175347775
169, 101400, 42, -2.807450621203385, -2310.234782872428
170, 102000, 42, -249.23139728659487, -2279.4751161064423
171, 102600, 42, -127.49833483657738, -2250.3201683725692
172, 103200, 43, -723.0525969379639, -2217.0326033502747
173, 103800, 43, -608.7510510673999, -2194.134510816026
174, 104400, 43, -3.4637881215739226, -2177.5401498220945
175, 105000, 43, -126.11414708975202, -2146.4246856042587
176, 105600, 44, -865.1757705365756, -2116.0296237631633
177, 106200, 44, -630.6751960976119, -2093.942163599805
178, 106800, 44, -611.2058860071859, -2063.5368144511717
179, 107400, 44, -489.9900364571259, -2031.5519006195464
180, 108000, 45, -858.0857480126991, -1995.3758853868092
181, 108600, 45, -365.88768966729276, -1966.9047519273317
182, 109200, 45, -374.98279278663694, -1943.5178503361853
183, 109800, 45, -250.470910742883, -1918.0414357606396
184, 110400, 46, -125.4089269393971, -1878.3551208159045
185, 111000, 46, -246.2524482143075, -1850.7664519769248
186, 111600, 46, -613.36090283249, -1822.5065436220411
187, 112200, 46, -252.3505316753846, -1795.6617090719585
188, 112800, 47, -249.96091140909868, -1767.3453417797657
189, 113400, 47, -125.42422874417771, -1740.7328857517025
190, 114000, 47, -496.29262603733144, -1709.3852597769135
191, 114600, 47, -126.18453139602877, -1685.33125139568
192, 115200, 48, -125.11424425244576, -1653.694454839364
193, 115800, 48, -373.3464396864563, -1627.0328022059805
194, 116400, 48, -2.660464240600797, -1605.1390263604765
195, 117000, 48, -236.24166738300423, -1561.6791993340335
196, 117600, 49, -359.59726019199377, -1534.829831852688
197, 118200, 49, -1.3486292470171217, -1502.7846155829238
198, 118800, 49, -121.91660195167938, -1472.5830210891313
199, 119400, 49, -126.10369223659609, -1439.4336915174833
200, 120000, 50, -632.6714036499591, -1409.1580773362427
201, 120600, 50, -1039.4145813868947, -1383.9181542256065
202, 121200, 50, -124.09305042086773, -1358.7341096621872
203, 121800, 50, -363.1249026173149, -1332.2733010171169
204, 122400, 51, -371.6049588830967, -1309.409888688937
205, 123000, 51, -743.0455591809225, -1279.1561628650618
206, 123600, 51, -876.0236038020491, -1258.1500042951564
207, 124200, 51, -1481.6122486723461, -1235.4258527045142
208, 124800, 52, -126.3731055146139, -1224.3313762756688
209, 125400, 52, -127.29128118499946, -1203.146479007912
210, 126000, 52, -492.0909420104325, -1175.6457662893258
211, 126600, 52, -586.3963291233378, -1154.0559294789302
212, 127200, 53, -1.2541401761558364, -1132.3242496395985
213, 127800, 53, -363.17646069163686, -1103.7724040421467
214, 128400, 53, -1.1489705978359597, -1080.1268826883527
215, 129000, 53, -493.103749423345, -1051.5159538045605
216, 129600, 54, -250.01711064503803, -1033.6648519556231
217, 130200, 54, -483.62862623323525, -1008.4979594925925
218, 130800, 54, -366.2942170295982, -987.3128214565497
219, 131400, 54, -124.87623804573813, -966.1172159647112
220, 132000, 55, -123.90073528954022, -942.3159777963443
221, 132600, 55, -123.97800253286975, -918.6204778215247
222, 133200, 55, -735.2852103078869, -896.3378137818677
223, 133800, 55, -126.5469802765084, -880.5015232228163
224, 134400, 56, -123.10100088279832, -857.9937448406381
225, 135000, 56, -477.5904137690694, -839.1049180516484
226, 135600, 56, -242.34615997219183, -823.7366282598649
227, 136200, 56, -1100.1694656234538, -802.2239241978518
228, 136800, 57, -249.8587929744996, -784.5845992654911
229, 137400, 57, -626.9896983586543, -764.767543948641
230, 138000, 57, -1.1367061216427667, -747.2889488326082
231, 138600, 57, -244.3068843329965, -724.5184152064189
232, 139200, 58, -1016.7723331251276, -703.7454233330652
233, 139800, 58, -123.08398968471339, -693.5405939777327
234, 140400, 58, -374.0291205946951, -671.1848063821157
235, 141000, 58, -249.13079035411877, -653.17927295735
236, 141600, 59, -739.6836181910638, -634.4416607826136
237, 142200, 59, -122.85731430854761, -616.990789605707
238, 142800, 59, -252.69291955483445, -600.6805452274322
239, 143400, 59, -503.0938581861262, -579.2658502217182
240, 144000, 60, -504.7320968303633, -566.9207017871228
241, 144600, 60, -735.986341226097, -547.027961801068
242, 145200, 60, -1.2717981461840815, -537.799513591055
243, 145800, 60, -1.2885653073812988, -520.2230759578781
244, 146400, 61, -1649.4736173824847, -501.7834093150796
245, 147000, 61, -1020.0462788717566, -500.3969971468361
246, 147600, 61, -121.59586962855685, -495.6211109575452
247, 148200, 61, -246.25738062200128, -489.3170728858652
248, 148800, 62, -1046.3515201076082, -481.7850916174554
249, 149400, 62, -127.26076368252795, -473.5499292667794
250, 150000, 62, -378.4920447518683, -458.08208685065847
251, 150600, 62, -1755.3185096998811, -455.57776133991285
252, 151200, 63, -515.4307709719988, -460.69587767205246
253, 151800, 63, -877.5239228757907, -453.2518090809003
254, 152400, 63, -1458.1617059446673, -453.78027892274656
255, 153000, 63, -478.67250178111266, -461.0485077636597
256, 153600, 64, -725.6845876113067, -458.51981995886354
257, 154200, 64, -732.7328628420057, -450.5328375569152
258, 154800, 64, -241.93898264608177, -455.3374728038013
259, 155400, 64, -1355.707177707387, -457.73265888800756
260, 156000, 65, -886.019700171015, -470.00894166884865
261, 156600, 65, -512.7338311582337, -475.0742809351512
262, 157200, 65, -1129.720768755422, -468.31671224510967
263, 157800, 65, -747.5999923507484, -468.60173788816815
264, 158400, 66, -839.1391385279883, -472.324071179544
265, 159000, 66, -912.397570652708, -478.1791225355983
266, 159600, 66, -519.5010256689902, -486.02667120290954
267, 160200, 66, -247.8494989408539, -480.01579477114484
268, 160800, 67, -126.10459551485995, -477.45562496739313
269, 161400, 67, -613.9278719340529, -463.67745796815734
270, 162000, 67, -728.3304083302982, -469.78866218128576
271, 162600, 67, -516.5017954983767, -474.5796522917228
272, 163200, 68, -1013.6441074634872, -478.4696868983408
273, 163800, 68, -384.5360542985844, -481.375602003596
274, 164400, 68, -737.3321417176509, -479.1334520359079
275, 165000, 68, -893.9241846084597, -486.47213557186865
276, 165600, 69, -639.5320484147243, -494.15023594705576
277, 166200, 69, -980.5229095422682, -491.89379872583726
278, 166800, 69, -1322.247741638839, -495.3922758602837
279, 167400, 69, -1637.090139111629, -502.50269441660026
280, 168000, 70, -622.2040034537604, -513.9736954431453
281, 168600, 70, -254.38711127265142, -511.6148779975559
282, 169200, 70, -1430.2043589229224, -510.4998722136095
283, 169800, 70, -634.9809134775911, -521.0520878749722
284, 170400, 71, -632.7856278716281, -524.8971879023194
285, 171000, 71, -988.2935689110199, -529.9709549116418
286, 171600, 71, -507.54638550584355, -537.3913661186089
287, 172200, 71, -997.560707066817, -536.3332209453424
288, 172800, 72, -508.2898486380723, -543.7853226992567
289, 173400, 72, -495.0731489984296, -546.3686120715464
290, 174000, 72, -879.460216543968, -550.065101274089
291, 174600, 72, -129.57889433083602, -553.8967771791554
292, 175200, 73, -254.43833906638054, -553.9307208085033
293, 175800, 73, -3.5373446101486077, -555.2239617566428
294, 176400, 73, -982.2530724249245, -551.5258708058797
295, 177000, 73, -499.7965626705873, -561.3217968877229
296, 177600, 74, -613.9055100652943, -563.9573458405987
297, 178200, 74, -618.117945194984, -566.5004283393317
298, 178800, 74, -483.48797551247594, -572.6681214988114
299, 179400, 74, -497.1381523912365, -576.2838352344194
300, 180000, 75, -484.36078789068347, -579.9941798359657
301, 180600, 75, -377.17113827566413, -578.5110736783731
302, 181200, 75, -164.72747940657, -571.8886392472607
303, 181800, 75, -238.17620943924246, -572.2949835371178
304, 182400, 76, -634.8891570734672, -571.045496605337
305, 183000, 76, -489.6316226563217, -573.6783385872408
306, 183600, 76, -126.58000848905733, -571.1441992219947
307, 184200, 76, -363.60983770343375, -563.6497632688648
308, 184800, 77, -619.4907080952911, -552.4697391591758
309, 185400, 77, -487.3260037851311, -557.4009151849825
310, 186000, 77, -360.0688802291639, -561.0012624109837
311, 186600, 77, -496.7984741400535, -559.6810417931711
312, 187200, 78, -484.50690105056225, -558.7850632433382
313, 187800, 78, -377.5556390135586, -563.6175908520822
314, 188400, 78, -748.0815497154126, -563.7613826353015
315, 189000, 78, -362.8669495809622, -571.2307084264772
316, 189600, 79, -248.22285886763018, -569.9283404280534
317, 190200, 79, -2.135879786092636, -569.9103979102794
318, 190800, 79, -607.2702269034532, -565.0954704458079
319, 191400, 79, -621.605568142263, -567.5052305445465
320, 192000, 80, -126.45104874909092, -572.4725238455118
321, 192600, 80, -126.53229852141187, -572.4980269801074
322, 193200, 80, -374.29703356520525, -572.5235699399927
323, 193800, 80, -127.88368341591658, -568.9136881725659
324, 194400, 81, -493.7330059248932, -568.9270552039601
325, 195000, 81, -863.0643792777784, -572.633375254381
326, 195600, 81, -363.2247949817997, -576.488114909468
327, 196200, 81, -3.5346078114498845, -577.696901259564
328, 196800, 82, -127.36705543860748, -566.730552681444
329, 197400, 82, -483.8931046124914, -565.5056353060851
330, 198000, 82, -494.73069656873906, -564.0746693686234
331, 198600, 82, -246.05578960826335, -569.0106092730944
332, 199200, 83, -613.1297616259669, -569.028098325847
333, 199800, 83, -361.2235405996253, -564.9916726108555
334, 200400, 83, -243.13574083393985, -567.3730681200046
335, 201000, 83, -245.6488369552689, -566.0641343223971
336, 201600, 84, -256.4159369183261, -566.0293147884086
337, 202200, 84, -767.3512780420134, -561.1966379756813
338, 202800, 84, -248.21064114303888, -567.6415776130158
339, 203400, 84, -122.94118246373841, -567.5967548288978
340, 204000, 85, -124.11396103767227, -563.7952280716739
341, 204600, 85, -125.90594622872446, -559.989046713747
342, 205200, 85, -120.22387950297758, -553.8882427637734
343, 205800, 85, -252.41096513339997, -555.0777635773412
344, 206400, 86, -126.03864260780408, -557.5889875756015
345, 207000, 86, -246.68266544624063, -542.3546378278547
346, 207600, 86, -126.30828673503669, -534.6210016935995
347, 208200, 86, -127.80416619576037, -534.6681258646644
348, 208800, 87, -124.45925679979985, -533.483593720402
349, 209400, 87, -775.1196020641158, -524.2646710873239
350, 210000, 87, -377.8399750641482, -530.7432594711397
351, 210600, 87, -595.7318465344675, -530.7367387742624
352, 211200, 88, -361.73601628626176, -519.1408721426083
353, 211800, 88, -486.86868985842415, -517.603924595751
354, 212400, 88, -378.3912211739048, -513.6973722655773
355, 213000, 88, -492.64778614403195, -502.8996674178697
356, 213600, 89, -125.01649387138956, -503.03942026149895
357, 214200, 89, -511.760004848192, -497.03273932409974
358, 214800, 89, -721.929198611882, -494.8230107441616
359, 215400, 89, -255.9582579773672, -499.6229129038196
360, 216000, 90, -251.7275693501967, -488.6254237065194
361, 216600, 90, -367.1293287169973, -482.28250239831124
362, 217200, 90, -595.673430294478, -480.8264573738989
363, 217800, 90, -1.7842122280332469, -475.48598398928937
364, 218400, 91, -245.85831114171972, -468.02782618806225
365, 219000, 91, -124.17652348950368, -462.09501791419956
366, 219600, 91, -358.7226516536949, -454.2128074425675
367, 220200, 91, -480.8449581700099, -452.6050237024146
368, 220800, 92, -244.1316427309614, -454.9349782947062
369, 221400, 92, -251.95247149074677, -456.1152487668673
370, 222000, 92, -127.15911457679145, -452.4954947624342
371, 222600, 92, -126.20076656377245, -446.48378182489904
372, 223200, 93, -1117.7268030326595, -442.58077153555297
373, 223800, 93, -838.8245542371513, -443.62159849124464
374, 224400, 93, -612.4697890431573, -448.16448349063035
375, 225000, 93, -746.6296265833987, -446.91585996388545
376, 225600, 94, -748.7762425578462, -445.4429143836348
377, 226200, 94, -622.6519177425314, -446.53535632506595
378, 226800, 94, -624.7434524163219, -442.9566464070686
379, 227400, 94, -606.1503465668063, -435.9816035148435
380, 228000, 95, -631.1198188492076, -425.67220558939533
381, 228600, 95, -609.4147616747179, -425.7613637433498
382, 229200, 95, -372.15138702557323, -429.3116402473705
383, 229800, 95, -731.686531648162, -418.73111052839704
384, 230400, 96, -717.8738556282718, -419.69816671010267
385, 231000, 96, -126.6535892968557, -420.5490489876691
386, 231600, 96, -384.27623239653025, -411.93264919152745
387, 232200, 96, -239.74669676766953, -410.69994766043425
388, 232800, 97, -126.83348022207215, -403.1218075574428
389, 233400, 97, -127.86342366375237, -399.3072438732827
390, 234000, 97, -245.69625853490396, -395.63514661993605
391, 234600, 97, -613.6720605986026, -389.29750703984536
392, 235200, 98, -777.9691871312135, -394.13843870252305
393, 235800, 98, -124.85312343278967, -399.3737471831714
394, 236400, 98, -1013.3705197500077, -400.58690497139787
395, 237000, 98, -124.37636265743598, -400.8980794446488
396, 237600, 99, -252.59712659223086, -397.1438774445172
397, 238200, 99, -493.51041979398826, -393.53079360978654
398, 238800, 99, -482.7467582558367, -392.2847183557766
399, 239400, 99, -246.5286356761852, -392.2773061832102
400, 240000, 100, -1298.2989671206321, -389.7712110160597
401, 240600, 100, -124.70785848879352, -397.9105928083591
402, 241200, 100, -935.9327104467628, -395.3859600104904
403, 241800, 100, -975.0177145252699, -403.0980123208923
404, 242400, 101, -864.9285186030743, -410.46642737175256
405, 243000, 101, -626.0907417770555, -412.7668209870486
406, 243600, 101, -369.2848624092636, -414.13141217825597
407, 244200, 101, -250.79414406942942, -416.55846071745816
408, 244800, 102, -484.9643233223312, -415.43030378111814
409, 245400, 102, -124.55997797100481, -414.0850399333885
410, 246000, 102, -249.99799150686331, -410.45737967524724
411, 246600, 102, -245.07360065574852, -409.35667078802413
412, 247200, 103, -378.1907036544437, -406.8394220531812
413, 247800, 103, -254.57296958396975, -405.7762600792199
414, 248400, 103, -126.04379688865573, -404.5464333849241
415, 249000, 103, -850.0323322190185, -398.3260558566565
416, 249600, 104, -608.1827807254825, -403.19770968303703
417, 250200, 104, -123.97569839553144, -406.79730890161557
418, 250800, 104, -628.1584636963346, -408.01570708771
419, 251400, 104, -369.3178387986278, -408.2245894556388
420, 252000, 105, -738.0189417995232, -405.7017121622024
421, 252600, 105, -125.30297703356679, -411.81739109270677
422, 253200, 105, -127.97049284736686, -411.8050978778283
423, 253800, 105, -244.34767593679211, -409.3418324706498
424, 254400, 106, -125.7333802047046, -410.50647239585857
425, 255000, 106, -247.58521450881116, -406.8264761386568
426, 255600, 106, -242.6057314043154, -400.67168449096715
427, 256200, 106, -895.5824691210228, -399.46549385519234
428, 256800, 107, -244.31965383921144, -408.385972468288
429, 257400, 107, -3.5349615322004104, -409.5554984522941
430, 258000, 107, -254.26763907038224, -404.7519170214911
431, 258600, 107, -127.33492725691946, -402.34728644650755
432, 259200, 108, -721.5462892908555, -401.16007782299414
433, 259800, 108, -128.43652007922464, -402.244243099643
434, 260400, 108, -741.2488001610849, -399.91637289443895
435, 261000, 108, -128.20397053480661, -404.8975034877104
436, 261600, 109, -881.1527020484447, -403.72305482350583
437, 262200, 109, -721.3825336107367, -409.9704224748069
438, 262800, 109, -127.27496407048521, -409.51073503049423
439, 263400, 109, -610.1871659704773, -408.30137825976874
440, 264000, 110, -242.7328849060354, -413.1738380948361
441, 264600, 110, -124.6141906713092, -414.3600273335198
442, 265200, 110, -244.4390519859758, -414.3471097779456
443, 265800, 110, -620.2377390380225, -415.58926150277557
444, 266400, 111, -849.2642316909479, -419.2675292418217
445, 267000, 111, -975.2450419372983, -426.4997851326532
446, 267600, 111, -782.8207964770769, -433.78540889756374
447, 268200, 111, -377.768266653808, -440.35053399498423
448, 268800, 112, -127.00146569453055, -442.8501749995647
449, 269400, 112, -1.8337538533104978, -442.875597088512
450, 270000, 112, -486.0806932179889, -435.1427386064039
451, 270600, 112, -486.5298349341364, -436.2251457879423
452, 271200, 113, -249.5708419887755, -435.13312567193907
453, 271800, 113, -124.89723411629123, -434.01147392896416
454, 272400, 113, -1253.391859214659, -430.3917593715429
455, 273000, 113, -248.80293126894267, -439.14176575195035
456, 273600, 114, -249.69281340856867, -436.7033172031995
457, 274200, 114, -365.2696621748735, -437.9500803985712
458, 274800, 114, -778.3104488439609, -436.4851769718381
459, 275400, 114, -490.84250928038784, -437.0489894741589
460, 276000, 115, -831.3896472976564, -439.3978319871892
461, 276600, 115, -127.27546823092955, -445.1944527666637
462, 277200, 115, -991.5876952234329, -442.795914161803
463, 277800, 115, -249.84975479174918, -446.7550568110925
464, 278400, 116, -126.65741567720167, -449.23571223672974
465, 279000, 116, -126.60748996568263, -448.04370328208455
466, 279600, 116, -741.9260972647993, -448.06801294684635
467, 280200, 116, -588.1712489497114, -451.90004740295734
468, 280800, 117, -261.2836423921746, -452.97331031075447
469, 281400, 117, -245.3712864989649, -453.1448303073665
470, 282000, 117, -121.54732283907802, -453.0790184574487
471, 282600, 117, -252.14968017147277, -453.02290054007165
472, 283200, 118, -484.3807588442642, -454.28238967614857
473, 283800, 118, -1287.2189398518512, -447.94892923426465
474, 284400, 118, -128.23220951926095, -452.4328730904116
475, 285000, 118, -2.077596301653306, -447.5904972951726
476, 285600, 119, -244.66819439102298, -440.1449769923552
477, 286200, 119, -785.9071945159359, -435.103896510687
478, 286800, 119, -615.6443187055079, -436.736449278421
479, 287400, 119, -244.2704480198778, -436.64545794131294
480, 288000, 120, -250.80564827694232, -433.0266589558436
481, 288600, 120, -246.0440180704123, -429.22351725012095
482, 289200, 120, -125.52808592780737, -425.5898098140778
483, 289800, 120, -367.10919531929306, -423.12357680310015
484, 290400, 121, -124.57323833733895, -419.47780343981145
485, 291000, 121, -245.37099651467898, -413.54479726690226
486, 291600, 121, -124.9640071924257, -414.7319713390805
487, 292200, 121, -471.5122914595399, -412.1388490870393
488, 292800, 122, -367.79094458077816, -414.456505033958
489, 293400, 122, -503.52026507734206, -416.8660796775452
490, 294000, 122, -503.23995019376935, -420.622648091681
491, 294600, 122, -251.62941650655324, -423.19808500826963
492, 295200, 123, -501.0508126579978, -419.57765856734915
493, 295800, 123, -2.27475170027089, -416.8084748226171
494, 296400, 123, -2.71112780832231, -415.5826911052919
495, 297000, 123, -523.707686922002, -405.47609718587506
496, 297600, 124, -371.78676710738625, -409.4694104285207
497, 298200, 124, -670.9695112992841, -410.66130683367226
498, 298800, 124, -125.30122359552323, -412.4358977487252
499, 299400, 124, -123.0906556720301, -408.86144240212207
500, 300000, 125, -121.27466106841477, -407.62706260208046
501, 300600, 125, -721.7270742674215, -395.8568195415583
502, 301200, 125, -639.8838692217407, -401.82701169934467
503, 301800, 125, -495.58916564200416, -398.8665232870943
504, 302400, 126, -237.72153372287806, -394.0722377982617
505, 303000, 126, -643.9282606979392, -387.8001679494598
506, 303600, 126, -1.7587466425305875, -387.9785431386686
507, 304200, 126, -380.46171709226445, -384.30328198100125
508, 304800, 127, -123.87173924378106, -385.59995771122965
509, 305400, 127, -375.79385166413516, -381.98903187044414
510, 306000, 127, -125.57147500207739, -384.5013706073754
