[2025-12-01 20:10]
Episode, Timestep, Update, Avg_reward
21: 4096, 2, -1175.249 
41: 8192, 4, -1343.756 
62: 12288, 6, -1359.813 
82: 16384, 8, -1123.488 
103: 20480, 10, -1322.924 
123: 24576, 12, -1010.564 
144: 28672, 14, -1100.327 
164: 32768, 16, -1187.929 
185: 36864, 18, -1144.635 
205: 40960, 20, -1177.016 
226: 45056, 22, -985.122 
246: 49152, 24, -936.323 
267: 53248, 26, -1095.699 
287: 57344, 28, -1021.685 
308: 61440, 30, -1227.059 
328: 65536, 32, -962.222 
349: 69632, 34, -1080.058 
369: 73728, 36, -1134.522 
390: 77824, 38, -979.324 
410: 81920, 40, -1029.323 
431: 86016, 42, -1011.377 
451: 90112, 44, -1044.638 
472: 94208, 46, -1020.058 
492: 98304, 48, -948.228 
512: 102400, 50, -895.482 
533: 106496, 52, -908.382 
553: 110592, 54, -935.535 
574: 114688, 56, -728.152 
594: 118784, 58, -784.674 
615: 122880, 60, -689.020 
635: 126976, 62, -603.460 
656: 131072, 64, -595.002 
676: 135168, 66, -529.050 
697: 139264, 68, -449.081 
717: 143360, 70, -601.915 
738: 147456, 72, -565.429 
758: 151552, 74, -485.834 
779: 155648, 76, -439.638 
799: 159744, 78, -648.275 
820: 163840, 80, -361.411 
840: 167936, 82, -571.291 
861: 172032, 84, -293.144 
881: 176128, 86, -442.024 
902: 180224, 88, -337.704 
922: 184320, 90, -224.476 
943: 188416, 92, -242.766 
963: 192512, 94, -328.319 
984: 196608, 96, -210.122 
1004: 200704, 98, -335.446 
1024: 204800, 100, -380.537 
1045: 208896, 102, -262.189 
1065: 212992, 104, -335.128 
1086: 217088, 106, -264.412 
1106: 221184, 108, -242.115 
1127: 225280, 110, -276.087 
1147: 229376, 112, -210.265 
1168: 233472, 114, -286.586 
1188: 237568, 116, -260.843 
1209: 241664, 118, -185.359 
1229: 245760, 120, -236.388 
1250: 249856, 122, -268.766 
1270: 253952, 124, -274.865 
1291: 258048, 126, -227.597 
1311: 262144, 128, -312.355 
1332: 266240, 130, -181.070 
1352: 270336, 132, -222.762 
1373: 274432, 134, -246.018 
1393: 278528, 136, -124.869 
1414: 282624, 138, -126.907 
1434: 286720, 140, -278.393 
1455: 290816, 142, -205.666 
1475: 294912, 144, -289.973 
1496: 299008, 146, -226.982 
