[2025-11-30 16:42]
Episode, Timestep, Update, Avg_reward
3: 4096, 2, -112.265 
7: 8192, 4, -109.871 
14: 12288, 6, -105.419 
18: 16384, 8, -99.977 
25: 20480, 10, -100.168 
28: 24576, 12, -98.673 
31: 28672, 14, -91.662 
34: 32768, 16, -85.818 
37: 36864, 18, -76.800 
41: 40960, 20, -82.520 
43: 45056, 22, -79.622 
47: 49152, 24, -93.490 
51: 53248, 26, -94.570 
53: 57344, 28, -94.912 
57: 61440, 30, -82.859 
59: 65536, 32, -78.457 
62: 69632, 34, -68.870 
64: 73728, 36, -62.568 
68: 77824, 38, -49.908 
70: 81920, 40, -42.492 
73: 86016, 42, -35.671 
76: 90112, 44, -33.819 
79: 94208, 46, -26.617 
82: 98304, 48, -32.403 
85: 102400, 50, -22.592 
88: 106496, 52, -3.894 
90: 110592, 54, 0.647 
93: 114688, 56, 18.471 
95: 118784, 58, 25.747 
98: 122880, 60, 33.830 
100: 126976, 62, 38.330 
103: 131072, 64, 46.974 
105: 135168, 66, 52.804 
108: 139264, 68, 61.108 
111: 143360, 70, 71.170 
113: 147456, 72, 74.017 
116: 151552, 74, 78.811 
118: 155648, 76, 84.449 
121: 159744, 78, 90.978 
123: 163840, 80, 98.339 
126: 167936, 82, 106.152 
129: 172032, 84, 109.401 
131: 176128, 86, 111.000 
134: 180224, 88, 109.625 
136: 184320, 90, 111.327 
139: 188416, 92, 116.530 
141: 192512, 94, 122.977 
144: 196608, 96, 130.437 
146: 200704, 98, 132.869 
149: 204800, 100, 136.453 
152: 208896, 102, 136.715 
154: 212992, 104, 138.867 
157: 217088, 106, 144.315 
159: 221184, 108, 148.659 
162: 225280, 110, 151.793 
164: 229376, 112, 155.065 
167: 233472, 114, 154.850 
169: 237568, 116, 157.054 
172: 241664, 118, 161.873 
175: 245760, 120, 167.828 
177: 249856, 122, 168.814 
180: 253952, 124, 167.292 
182: 258048, 126, 164.251 
185: 262144, 128, 166.556 
187: 266240, 130, 170.746 
190: 270336, 132, 178.981 
193: 274432, 134, 185.636 
195: 278528, 136, 186.882 
199: 282624, 138, 157.358 
201: 286720, 140, 156.668 
204: 290816, 142, 156.442 
206: 294912, 144, 156.263 
211: 299008, 146, 125.675 
213: 303104, 148, 129.588 
216: 307200, 150, 132.660 
218: 311296, 152, 162.759 
221: 315392, 154, 196.693 
224: 319488, 156, 199.954 
226: 323584, 158, 202.907 
229: 327680, 160, 207.539 
231: 331776, 162, 210.906 
234: 335872, 164, 212.197 
236: 339968, 166, 213.926 
239: 344064, 168, 216.780 
241: 348160, 170, 217.379 
244: 352256, 172, 219.729 
247: 356352, 174, 220.662 
249: 360448, 176, 218.991 
252: 364544, 178, 222.643 
254: 368640, 180, 222.702 
257: 372736, 182, 224.165 
259: 376832, 184, 229.586 
262: 380928, 186, 230.916 
265: 385024, 188, 208.494 
268: 389120, 190, 206.648 
270: 393216, 192, 207.786 
273: 397312, 194, 202.366 
275: 401408, 196, 224.713 
278: 405504, 198, 211.474 
281: 409600, 200, 219.948 
283: 413696, 202, 222.383 
286: 417792, 204, 240.029 
288: 421888, 206, 242.116 
291: 425984, 208, 242.119 
293: 430080, 210, 241.927 
296: 434176, 212, 247.698 
298: 438272, 214, 248.420 
301: 442368, 216, 254.520 
304: 446464, 218, 253.104 
306: 450560, 220, 255.496 
309: 454656, 222, 253.810 
311: 458752, 224, 252.179 
314: 462848, 226, 251.875 
316: 466944, 228, 249.845 
319: 471040, 230, 254.273 
322: 475136, 232, 255.679 
324: 479232, 234, 257.905 
327: 483328, 236, 260.342 
329: 487424, 238, 258.486 
332: 491520, 240, 258.897 
334: 495616, 242, 262.567 
337: 499712, 244, 264.705 
339: 503808, 246, 266.605 
342: 507904, 248, 267.364 
345: 512000, 250, 263.074 
347: 516096, 252, 258.934 
350: 520192, 254, 256.037 
352: 524288, 256, 254.041 
355: 528384, 258, 258.442 
357: 532480, 260, 263.544 
360: 536576, 262, 267.610 
362: 540672, 264, 272.314 
365: 544768, 266, 268.066 
368: 548864, 268, 267.460 
370: 552960, 270, 268.465 
373: 557056, 272, 248.917 
377: 561152, 274, 195.327 
380: 565248, 276, 164.317 
384: 569344, 278, 148.024 
386: 573440, 280, 180.361 
389: 577536, 282, 239.631 
391: 581632, 284, 237.978 
394: 585728, 286, 275.883 
396: 589824, 288, 275.817 
399: 593920, 290, 273.757 
401: 598016, 292, 270.387 
404: 602112, 294, 246.843 
407: 606208, 296, 233.489 
410: 610304, 298, 210.979 
413: 614400, 300, 212.377 
415: 618496, 302, 233.924 
418: 622592, 304, 248.694 
420: 626688, 306, 273.623 
423: 630784, 308, 275.168 
425: 634880, 310, 277.263 
428: 638976, 312, 275.903 
431: 643072, 314, 276.433 
433: 647168, 316, 278.607 
436: 651264, 318, 270.458 
438: 655360, 320, 274.054 
441: 659456, 322, 274.803 
443: 663552, 324, 277.388 
446: 667648, 326, 287.899 
448: 671744, 328, 287.731 
451: 675840, 330, 284.958 
454: 679936, 332, 284.256 
456: 684032, 334, 282.832 
459: 688128, 336, 288.394 
462: 692224, 338, 249.363 
465: 696320, 340, 249.527 
467: 700416, 342, 249.562 
470: 704512, 344, 252.261 
473: 708608, 346, 289.660 
476: 712704, 348, 252.890 
479: 716800, 350, 231.244 
482: 720896, 352, 232.161 
484: 724992, 354, 229.599 
487: 729088, 356, 266.619 
490: 733184, 358, 256.539 
493: 737280, 360, 259.084 
496: 741376, 362, 225.122 
499: 745472, 364, 222.773 
501: 749568, 366, 225.195 
505: 753664, 368, 221.443 
508: 757760, 370, 203.164 
512: 761856, 372, 149.456 
516: 765952, 374, 127.263 
