episode, timestep, update_iters, epi_return, avg_turn
127, 76200, 127, -2694.6638031910647, -3301.8459435154014
128, 76800, 128, -2712.433470903244, -3295.7076834012796
129, 77400, 129, -2024.903379123879, -3284.40014841794
130, 78000, 130, -2031.3743371047115, -3270.578779791685
131, 78600, 131, -1623.2919209662139, -3253.839215038012
132, 79200, 132, -1612.8844791008928, -3240.409535125895
133, 79800, 133, -1745.5137399308314, -3227.112814967918
134, 80400, 134, -1892.5026131625211, -3204.7670946640974
135, 81000, 135, -1732.6916176042423, -3191.3318883096567
136, 81600, 136, -1005.6651149204706, -3170.7694194355295
137, 82200, 137, -1239.5300962706294, -3152.2917166390876
138, 82800, 138, -630.9150704076354, -3126.4974653353333
139, 83400, 139, -609.0571781566968, -3100.7759641582143
140, 84000, 140, -250.0444388754875, -3071.697893512689
141, 84600, 141, -245.77419092296844, -3032.2779597416434
142, 85200, 142, -362.28726116625893, -2985.4166281681764
143, 85800, 143, -742.2075752277557, -2943.8683358061326
144, 86400, 144, -360.8617204167923, -2901.4440220130077
145, 87000, 145, -866.7475733766488, -2880.9964391435456
146, 87600, 146, -735.389419173416, -2860.4279703095253
147, 88200, 147, -598.3401789410099, -2834.6649615227543
148, 88800, 148, -1109.3592073830832, -2813.8575837334793
149, 89400, 149, -976.5987114052518, -2793.8212612501356
150, 90000, 150, -253.66180911908617, -2754.520340581025
151, 90600, 151, -244.83170445908232, -2724.0839676544106
152, 91200, 152, -1427.582634647439, -2688.461603055039
153, 91800, 153, -120.74036273322666, -2656.931776873015
154, 92400, 154, -0.9967157931148355, -2610.71310742037
155, 93000, 155, -234.4449574753639, -2564.2847424947195
156, 93600, 156, -473.1368078207176, -2535.6308474330854
157, 94200, 157, -243.09698881047117, -2508.931861226038
158, 94800, 158, -248.29403860385403, -2481.547605064933
159, 95400, 159, -1312.433722042914, -2454.596692024424
160, 96000, 160, -1264.3835345596137, -2431.8723721927445
161, 96600, 161, -730.9930503223649, -2404.7592878207856
162, 97200, 162, -718.0877426813463, -2385.6149099393424
163, 97800, 163, -738.5204563314488, -2353.646614605242
164, 98400, 164, -483.1888701119276, -2323.360938230392
165, 99000, 165, -254.79277198429446, -2285.753500919091
166, 99600, 166, -1638.534953743663, -2270.713807369776
167, 100200, 167, -0.427608888547936, -2234.8289864258754
168, 100800, 168, -0.16965212231947877, -2200.588096593566
169, 101400, 169, -125.5901377894359, -2149.9201516353087
170, 102000, 170, -726.2438054322489, -2109.073307312241
171, 102600, 171, -126.02727383371963, -2078.0407972959933
172, 103200, 172, -252.26688665678907, -2049.216688198467
173, 103800, 173, -486.29218619547174, -2018.6225415302172
174, 104400, 174, -506.6813541417675, -1992.850488937174
175, 105000, 175, -1108.5187952986882, -1961.8269103356392
176, 105600, 176, -253.26290625816048, -1931.5168708720992
177, 106200, 177, -1116.4438213573787, -1912.4991065730487
178, 106800, 178, -120.88464359319481, -1882.6655522412877
179, 107400, 179, -123.62635307837984, -1841.4777720832574
180, 108000, 180, -380.3714720109471, -1815.357634690147
181, 108600, 181, -359.75427138274034, -1783.0877790599611
182, 109200, 182, -126.54763639521705, -1752.5930206146957
183, 109800, 183, -124.49878222341427, -1719.9895472865735
184, 110400, 184, -125.98743796215533, -1691.8354916737744
185, 111000, 185, -371.45247656625867, -1649.2982212499364
186, 111600, 186, -745.2432713005765, -1623.6386908268948
187, 112200, 187, -947.1458704560973, -1602.9567107377966
188, 112800, 188, -1492.154060269429, -1579.8553434739567
189, 113400, 189, -883.9862986593837, -1562.1046578152466
190, 114000, 190, -485.41014432913227, -1539.3668075207086
191, 114600, 191, -1029.2007077063033, -1522.513840100149
192, 115200, 192, -123.3706421970495, -1495.8564528565448
193, 115800, 193, -473.0226800932664, -1459.871604693449
194, 116400, 194, -124.84734777918327, -1426.1469059006934
195, 117000, 195, -125.68927564120793, -1398.8589027449862
196, 117600, 196, -251.43309506189775, -1361.6220261004698
197, 118200, 197, -353.648098423561, -1332.2538987398227
198, 118800, 198, -622.8701253517261, -1311.227936553322
199, 119400, 199, -737.671382603998, -1290.1640329461513
200, 120000, 200, -1115.0555543858738, -1267.246592181827
201, 120600, 201, -777.8911919956905, -1246.717757298933
202, 121200, 202, -607.9916389965771, -1221.578015579738
203, 121800, 203, -717.2138152214131, -1199.640417731262
204, 122400, 204, -245.6563836835218, -1173.0627244421623
205, 123000, 205, -1039.2238656070815, -1156.2536016832762
206, 123600, 206, -237.1915510681524, -1133.161748480187
207, 124200, 207, -236.2463456525673, -1108.2014176228631
208, 124800, 208, -970.4074296083671, -1093.373382486687
209, 125400, 209, -124.71273604496426, -1064.1038100908308
210, 126000, 210, -493.9806939411929, -1043.9258532467238
211, 126600, 211, -0.2628830653572035, -1015.253334088617
212, 127200, 212, -122.58592907242215, -989.4784657131163
213, 127800, 213, -247.38006189199336, -952.9699325544515
214, 128400, 214, -881.2934985007179, -929.1461112089559
215, 129000, 215, -125.0721046996482, -892.3033430798218
216, 129600, 216, -0.25549145880620333, -864.710390362897
217, 130200, 217, -2035.3989915274562, -857.2479687000737
218, 130800, 218, -123.28505433433718, -822.0196166366985
219, 131400, 219, -368.6446322999584, -798.1308397561075
220, 132000, 220, -650.2587039902783, -777.6174665293041
221, 132600, 221, -512.3363934600096, -760.1512999014726
222, 133200, 222, -1466.9971715568443, -748.9793200683899
223, 133800, 223, -351.93911201530386, -732.3316052474437
224, 134400, 224, -361.08298501374264, -714.6431656923314
225, 135000, 225, -1643.5838891291544, -705.006177418104
226, 135600, 226, -117.11790475457315, -685.9456473300728
227, 136200, 227, -124.5966292992437, -660.2449755911547
228, 136800, 228, -750.8245431734604, -640.6288863138568
229, 137400, 229, -253.67233237366588, -622.9165758463547
230, 138000, 230, -124.20118128679017, -603.8448442881754
231, 138600, 231, -373.0319520040371, -591.3422445985536
232, 139200, 232, -125.7804180713378, -576.4712039882581
233, 139800, 233, -611.1788036720812, -565.1278546256706
234, 140400, 234, -124.66275542625426, -547.4494560483079
235, 141000, 235, -1363.8079756916438, -543.7606196291819
236, 141600, 236, -377.18528393174626, -537.4758213192947
237, 142200, 237, -1071.6948434123408, -535.7974687907118
238, 142800, 238, -476.9493819560499, -534.2578119061959
239, 143400, 239, -605.9464112878434, -534.2267042375074
240, 144000, 240, -500.99719006105335, -536.7362317493631
241, 144600, 241, -378.0281987307774, -538.0587718274412
242, 145200, 242, -1012.3589096090362, -544.5594883118689
243, 145800, 243, -860.7864306513367, -545.7452768661049
244, 146400, 244, -253.4296311995753, -544.6709559739327
245, 147000, 245, -249.9727183268442, -538.5032074234347
246, 147600, 246, -371.5614230094615, -534.8649274617951
247, 148200, 247, -360.68668044470184, -532.488392476832
248, 148800, 248, -614.2213423499975, -527.537013826501
249, 149400, 249, -387.17449931318436, -521.6427717055805
250, 150000, 250, -372.6877130610146, -522.8330307449999
251, 150600, 251, -922.584977221657, -529.6105634726255
252, 151200, 252, -126.0583946826141, -516.5953210729773
253, 151800, 253, -0.8219815644352162, -515.3961372612893
254, 152400, 254, -631.7190733303107, -521.7033608366613
255, 153000, 255, -362.41172502469624, -522.9830285121545
256, 153600, 256, -122.64513272394545, -519.4781117611869
257, 154200, 257, -2322.546235847157, -540.2726042315537
258, 154800, 258, -510.27211399525703, -542.8923849854677
259, 155400, 259, -740.29099000003, -537.1709576650388
260, 156000, 260, -777.6354847409958, -532.3034771668526
261, 156600, 261, -892.1970740991512, -533.9155174046206
262, 157200, 262, -2641.470929680871, -553.1493492746159
263, 157800, 263, -3266.5638173313278, -578.4297828846146
264, 158400, 264, -647.382425743359, -580.071718440929
265, 159000, 265, -2321.222132755629, -600.7360120486424
266, 159600, 266, -904.4686816251656, -593.3953493274572
267, 160200, 267, -1088.2548025581489, -604.2736212641532
268, 160800, 268, -890.8514488399384, -613.1804392313295
269, 161400, 269, -1050.611170432083, -622.4306495577559
270, 162000, 270, -3561.463615985042, -650.782847663284
271, 162600, 271, -370.5274541015539, -653.2278494659622
272, 163200, 272, -870.1288147920442, -659.4064687473148
273, 163800, 273, -1033.2954731503462, -664.8765016168635
274, 164400, 274, -754.122354898445, -667.3509116244303
275, 165000, 275, -125.70325536837647, -657.5227562251272
276, 165600, 276, -1037.605884931411, -665.3661860118597
277, 166200, 277, -248.97967317191646, -656.6915445300051
278, 166800, 278, -377.09188050172617, -659.2536168990904
279, 167400, 279, -873.5304958443817, -666.7526583267505
280, 168000, 280, -500.64558877813664, -667.9553994944223
281, 168600, 281, -958.0437812357461, -673.9382945929523
282, 169200, 282, -995.4698515825777, -682.627516744826
283, 169800, 283, -125.98759496784592, -682.6424048722702
284, 170400, 284, -708.9162002956467, -688.4716924956051
285, 171000, 285, -903.5950479223504, -693.793118209166
286, 171600, 286, -606.6111590947924, -692.4067970871083
287, 172200, 287, -360.5813417559344, -686.5411518001067
288, 172800, 288, -761.9034702043683, -679.2386458994562
289, 173400, 289, -127.86112083846008, -671.677394121247
290, 174000, 290, -739.513224141706, -674.2184249193726
291, 174600, 291, -245.1664860198879, -666.3780827025084
292, 175200, 292, -242.54980166453177, -667.5698742971832
293, 175800, 293, -1074.7059967849345, -673.5867074640998
294, 176400, 294, -741.7936754494737, -679.7561707408029
295, 177000, 295, -126.72871014666686, -679.7665650858575
296, 177600, 296, -249.8759506514603, -679.7509936417532
297, 178200, 297, -1.4839848076030715, -676.2293525055935
298, 178800, 298, -1141.3468777495536, -681.4141200295719
299, 179400, 299, -1329.2266761282178, -687.3296729648141
300, 180000, 300, -479.78687234913997, -680.9769861444468
301, 180600, 301, -126.53408888592435, -674.4634151133489
302, 181200, 302, -357.59399318482036, -671.9594386552315
303, 181800, 303, -769.4820393850691, -672.482120896868
304, 182400, 304, -493.84986724136513, -674.9640557324465
305, 183000, 305, -124.36946428250415, -665.8155117192006
306, 183600, 306, -127.16596066397403, -664.7152558151589
307, 184200, 307, -850.2949173569504, -670.8557415322025
308, 184800, 308, -1233.8199838227147, -673.4898670743461
309, 185400, 309, -1135.590835824508, -683.5986480721415
310, 186000, 310, -118.60507745452153, -679.8448919072747
311, 186600, 311, -124.12780084484442, -681.0835410850696
312, 187200, 312, -523.9536025436067, -685.0972178197815
313, 187800, 313, -738.9878547937427, -690.013295748799
314, 188400, 314, -984.5797879148598, -691.0461586429404
315, 189000, 315, -496.060500527259, -694.7560426012164
316, 189600, 316, -858.3077416814899, -703.3365651034433
317, 190200, 317, -913.2138102793366, -692.1147132909623
318, 190800, 318, -372.5893649507037, -694.607756397126
319, 191400, 319, -127.19722501362662, -692.1932823242627
320, 192000, 320, -360.21134784659745, -689.2928087628258
321, 192600, 321, -880.9648473599798, -692.9790933018255
322, 193200, 322, -1.4546714195630925, -678.3236683004527
323, 193800, 323, -630.974022902169, -681.1140174093214
324, 194400, 324, -606.179428923823, -683.564981848422
325, 195000, 325, -986.5719205066152, -676.9948621621966
326, 195600, 326, -746.2315946573415, -683.2859990612243
327, 196200, 327, -1.647878935327367, -682.0565115575852
328, 196800, 328, -1362.9101117516566, -688.1773672433671
329, 197400, 329, -128.1817816667256, -686.9224617362978
330, 198000, 330, -590.4962997520155, -691.5854129209501
331, 198600, 331, -384.80651067858054, -691.7031585076957
332, 199200, 332, -590.8728272736016, -696.3540825997183
333, 199800, 333, -477.5947758657709, -695.0182423216552
334, 200400, 334, -367.6823430723063, -697.4484381981155
335, 201000, 335, -362.7579676276228, -687.4379381174753
336, 201600, 336, -1050.4895135039499, -694.1709804131973
337, 202200, 337, -589.4562794481515, -689.3485947735554
338, 202800, 338, -365.2974014293816, -688.2320749682888
339, 203400, 339, -1663.755406617505, -698.8101649215855
340, 204000, 340, -640.6889505272545, -700.2070825262475
341, 204600, 341, -1263.1211240603413, -709.0580117795431
342, 205200, 342, -252.97919685871463, -701.4642146520398
343, 205800, 343, -254.8963510534931, -695.4053138560614
344, 206400, 344, -870.9987275244529, -701.5810048193102
345, 207000, 345, -617.7414711762906, -705.2586923478046
346, 207600, 346, -1403.51873698625, -715.5782654875726
347, 208200, 347, -1340.6700364757544, -725.3780990478831
348, 208800, 348, -377.3211372732378, -723.0090969971155
349, 209400, 349, -1083.322326614033, -729.970575270124
350, 210000, 350, -1031.1954407258925, -736.5556525467726
351, 210600, 351, -256.6713211725491, -729.8965159862814
352, 211200, 352, -845.684891546376, -737.0927809549191
353, 211800, 353, -869.9316929980298, -745.7838780692551
354, 212400, 354, -245.0245900038941, -741.916933235991
355, 213000, 355, -387.1481821797814, -742.1642978075417
356, 213600, 356, -127.07872869277223, -742.20863376723
357, 214200, 357, -126.39824935178308, -720.2471539022763
358, 214800, 358, -255.30837395829064, -717.6975165019066
359, 215400, 359, -829.2780372562057, -718.5873869744684
360, 216000, 360, -241.67066555924234, -713.2277387826512
361, 216600, 361, -619.5481274442243, -710.5012493161017
362, 217200, 362, -252.2099613787468, -686.6086396330804
363, 217800, 363, -2115.2099902607315, -675.0951013623744
364, 218400, 364, -253.83834637344512, -671.1596605686753
365, 219000, 365, -2.8902949048036426, -647.9763421901671
366, 219600, 366, -249.1268081882158, -641.4229234557976
367, 220200, 367, -244.313403282683, -632.983509463043
368, 220800, 368, -124.42194321952088, -625.3192144068388
369, 221400, 369, -377.125139264924, -618.5843540951672
370, 222000, 370, -126.50753793922472, -584.234793314709
371, 222600, 371, -636.877135850884, -586.8982901322023
372, 223200, 372, -245.55216657983158, -580.6525236500801
373, 223800, 373, -126.68809707676519, -571.5864498893443
374, 224400, 374, -1117.0715172620176, -575.2159415129802
375, 225000, 375, -1086.7425449898124, -584.8263344091945
376, 225600, 376, -257.6391850862086, -577.0266674107426
377, 226200, 377, -1336.5547854560111, -587.9024185335834
378, 226800, 378, -1.5054424029425164, -584.1465541525955
379, 227400, 379, -1433.6883834196058, -589.7481330283478
380, 228000, 380, -701.2192972417058, -591.7538701129835
381, 228600, 381, -3260.2869194967957, -614.776301495594
382, 229200, 382, -1965.411249601789, -624.475715475786
383, 229800, 383, -1470.7388873213145, -637.9232283993207
384, 230400, 384, -1927.9092896755105, -650.1131592931193
385, 231000, 385, -1276.9404128186138, -653.846612942082
386, 231600, 386, -1522.9170799056672, -663.0096721501908
387, 232200, 387, -1523.2279210608517, -674.63613794324
388, 232800, 388, -1120.946896632287, -678.2265722075191
389, 233400, 389, -1247.4055152908304, -689.4220161520428
390, 234000, 390, -1952.9314047460086, -701.5561979580858
391, 234600, 391, -1516.5674235197848, -714.2702073330848
392, 235200, 392, -1123.7895548647896, -723.0826048650873
393, 235800, 393, -765.4956222475112, -719.9905011197131
394, 236400, 394, -245.53732635622615, -715.0279376287808
395, 237000, 395, -258.0721098936691, -716.3413716262507
396, 237600, 396, -647.9905310087091, -720.3225174298232
397, 238200, 397, -483.52827472729984, -725.1429603290202
398, 238800, 398, -249.7048091746272, -716.2265396432708
399, 239400, 399, -243.5774214088409, -705.3700470960772
400, 240000, 400, -123.71446567595305, -701.8093230293453
401, 240600, 401, -898.3683944524327, -709.5276660850104
402, 241200, 402, -249.8583365888023, -708.4503095190502
403, 241800, 403, -127.00785586358957, -702.0255676838354
404, 242400, 404, -483.7787097801086, -701.9248561092229
405, 243000, 405, -1426.4431430830173, -714.9455928972279
406, 243600, 406, -124.38032056596589, -714.9177364962478
407, 244200, 407, -259.2556096990286, -709.0073434196686
408, 244800, 408, -955.0369117703124, -706.2195126991445
409, 245400, 409, -724.6389970806272, -702.1099943117058
410, 246000, 410, -609.3574542459655, -707.0175180796202
411, 246600, 411, -741.7342897249216, -713.193582968421
412, 247200, 412, -926.859551483732, -717.2226424578222
413, 247800, 413, -126.93780796404866, -711.1021419895253
414, 248400, 414, -251.41199564010103, -703.7704640667777
415, 249000, 415, -1089.0654863291415, -709.7005139247964
416, 249600, 416, -955.7658234927354, -710.6750947429089
417, 250200, 417, -489.25988675195947, -706.4355555076352
418, 250800, 418, -126.4189275478643, -703.9738511336068
419, 251400, 419, -247.14506071859887, -705.1733294906564
420, 252000, 420, -248.4763870001778, -704.0559798821923
421, 252600, 421, -244.0038141782304, -697.6863695503749
422, 253200, 422, -963.458980645554, -707.3064126426347
423, 253800, 423, -1264.98686060308, -713.6465410196438
424, 254400, 424, -248.10728323017, -710.0658195627071
425, 255000, 425, -1123.6821467404568, -711.4369218250457
426, 255600, 426, -1076.8501669653165, -714.7431075481255
427, 256200, 427, -1497.4500633437501, -729.7011293922099
428, 256800, 428, -510.5779346543129, -721.1778076212363
429, 257400, 429, -858.8746508793081, -728.4847363133622
430, 258000, 430, -124.55340045193263, -723.8253073203613
431, 258600, 431, -1024.018169696846, -730.2174239105439
432, 259200, 432, -248.01265684372277, -726.7888222062452
433, 259800, 433, -857.7292714207242, -730.5901671617949
434, 260400, 434, -126.21228178562791, -728.175466548928
435, 261000, 435, -839.421622529414, -732.942103097946
436, 261600, 436, -593.0156362156133, -728.3673643250623
437, 262200, 437, -594.8049011915438, -728.4208505424963
438, 262800, 438, -122.13620084933252, -725.9892385366958
439, 263400, 439, -1071.8188716262134, -720.069873186783
440, 264000, 440, -248.94960477811492, -716.1524797292915
441, 264600, 441, -735.8974348019016, -710.8802428367072
442, 265200, 442, -0.9853730415539961, -708.3603045985354
443, 265800, 443, -241.52077855543564, -708.226548873555
444, 266400, 444, -1354.3556814642645, -713.0601184129532
445, 267000, 445, -124.35699188907108, -708.1262736200811
446, 267600, 446, -125.74959758581298, -695.3485822260767
447, 268200, 447, -252.39006948359156, -684.465782556155
448, 268800, 448, -590.3357239524527, -686.5959284229472
449, 269400, 449, -0.49092245045985167, -675.7676143813114
450, 270000, 450, -711.344712814772, -672.5691071022002
451, 270600, 451, -1113.7098569292525, -681.1394924597672
452, 271200, 452, -746.8303563489086, -680.1509471077926
453, 271800, 453, -369.2789625352402, -675.1444198031646
454, 272400, 454, -363.89212785341886, -676.33309518166
455, 273000, 455, -623.2373923609364, -678.6939872834715
456, 273600, 456, -775.1708560636315, -685.1749085571802
457, 274200, 457, -391.55000980768443, -687.8264261617392
458, 274800, 458, -976.062621028795, -695.0339686324442
459, 275400, 459, -927.2159862856245, -696.0133481227382
460, 276000, 460, -2.9613198397206926, -693.626254665543
461, 276600, 461, -128.07264169060332, -688.7114998080068
462, 277200, 462, -509.82992228421944, -691.2876994170615
463, 277800, 463, -684.2230172040075, -676.9778296864945
464, 278400, 464, -129.76750913805782, -675.7371213141404
465, 279000, 465, -250.76520902953956, -678.215870455388
466, 279600, 466, -124.57720007067785, -676.9703743742125
467, 280200, 467, -700.8158744150547, -681.5353990855361
468, 280800, 468, -1123.5315392316172, -691.526495045657
469, 281400, 469, -121.69836448627412, -688.9722272978707
470, 282000, 470, -249.71315002093843, -690.2042834186877
471, 282600, 471, -1313.6530145473403, -696.9720422056522
472, 283200, 472, -629.7938570929783, -700.8144591107838
473, 283800, 473, -593.7718547961964, -705.4852966879781
474, 284400, 474, -245.17257705527084, -696.7663072859108
475, 285000, 475, -125.15661669003295, -687.150448002913
476, 285600, 476, -2.5370878441097617, -684.5994270304918
477, 286200, 477, -497.02477054797873, -676.2041268814116
478, 286800, 478, -518.1176602501331, -681.3702490598835
479, 287400, 479, -605.8444242241922, -673.0918094679295
480, 288000, 480, -991.9996367948136, -675.9996128634605
481, 288600, 481, -877.7306354264726, -652.1740500227572
482, 289200, 482, -730.9381969694462, -639.8293194964338
483, 289800, 483, -742.2510761362475, -632.544441384583
484, 290400, 484, -374.11804268994973, -617.0065289147275
485, 291000, 485, -1086.7406057571193, -615.1045308441126
486, 291600, 486, -129.6161611280002, -601.1715216563359
487, 292200, 487, -1732.4269317322685, -603.26351176305
488, 292800, 488, -634.2822077305294, -598.3968648740324
489, 293400, 489, -1049.8191341706377, -596.4210010628306
490, 294000, 490, -246.8916208806329, -579.3606032241768
491, 294600, 491, -491.874897240115, -569.1136779613801
492, 295200, 492, -254.16194908010428, -560.4174019035331
493, 295800, 493, -375.59724455813, -556.5184181266393
494, 296400, 494, -1247.9029965173768, -566.5420748282509
495, 297000, 495, -736.34253241387, -571.3247790534529
496, 297600, 496, -125.12297764875075, -566.0961035198534
497, 298200, 497, -1094.4515462053048, -572.2053362346335
498, 298800, 498, -1599.7383242394649, -585.7056713852818
499, 299400, 499, -237.13099698825602, -585.6412071410758
500, 300000, 500, -124.58424703392694, -585.6499049546557
