[2025-09-12 18:35] Env='simple_spread_v3', num_actor=2, Record=last50

Ep, Total_reward, Ep_Length, Actor_Loss, Critic_Loss, Avg_Entropy
11200: -29.169, 25.000, -0.311, 1.350, 1.163
11250: -25.922, 25.000, -0.560, 1.272, 1.191
11300: -27.733, 25.000, -0.722, 1.504, 1.169
11350: -29.311, 25.000, -0.781, 1.561, 1.093
11400: -28.358, 25.000, -0.994, 1.510, 1.133
11450: -26.438, 25.000, -0.681, 1.380, 1.178
11500: -27.396, 25.000, -1.233, 1.671, 1.122
Model saved at episode 11500
11550: -29.043, 25.000, -0.860, 1.402, 1.130
11600: -27.712, 25.000, -0.905, 1.532, 1.148
11650: -26.808, 25.000, -0.786, 1.510, 1.160
11700: -27.167, 25.000, -0.748, 1.300, 1.130
11750: -28.925, 25.000, -0.771, 1.481, 1.151
11800: -29.230, 25.000, -0.980, 1.479, 1.140
11850: -30.222, 25.000, -0.935, 1.600, 1.148
11900: -29.563, 25.000, -1.163, 1.796, 1.136
11950: -29.529, 25.000, -0.852, 1.540, 1.140
12000: -28.498, 25.000, -0.361, 1.311, 1.162
Model saved at episode 12000
12050: -28.584, 25.000, -0.616, 1.535, 1.166
12100: -26.280, 25.000, -0.809, 1.250, 1.130
12150: -27.649, 25.000, -0.534, 0.979, 1.137
12200: -26.549, 25.000, -0.682, 1.331, 1.158
12250: -26.797, 25.000, -1.027, 1.380, 1.114
12300: -27.922, 25.000, -1.051, 1.503, 1.126
12350: -27.364, 25.000, -0.726, 1.316, 1.161
12400: -27.698, 25.000, -0.996, 1.232, 1.067
12450: -29.653, 25.000, -0.593, 1.652, 1.093
12500: -26.116, 25.000, -1.119, 1.679, 1.101
Model saved at episode 12500
12550: -25.856, 25.000, -0.888, 1.346, 1.099
12600: -28.481, 25.000, -1.158, 1.304, 1.057
12650: -27.692, 25.000, -0.331, 1.081, 1.102
12700: -28.917, 25.000, -1.041, 1.568, 1.116
12750: -25.486, 25.000, -0.682, 1.134, 1.112
12800: -28.319, 25.000, -1.211, 1.366, 1.063
12850: -26.226, 25.000, -0.489, 1.385, 1.116
12900: -27.806, 25.000, -1.060, 1.806, 1.088
12950: -28.529, 25.000, -1.138, 1.521, 1.003
13000: -28.354, 25.000, -0.576, 1.112, 1.008
Model saved at episode 13000
13050: -27.379, 25.000, -0.835, 1.549, 1.029
13100: -25.866, 25.000, -0.700, 0.998, 0.996
13150: -26.051, 25.000, -0.760, 1.053, 0.980
13200: -27.821, 25.000, -0.634, 1.460, 0.994
13250: -27.007, 25.000, -1.194, 1.443, 0.995
13300: -26.555, 25.000, -0.668, 1.182, 1.023
13350: -26.717, 25.000, -0.954, 1.289, 1.016
13400: -27.176, 25.000, -0.639, 1.196, 1.030
13450: -26.424, 25.000, -0.359, 0.866, 1.040
13500: -29.370, 25.000, -0.691, 1.559, 0.978
Model saved at episode 13500
13550: -26.307, 25.000, -0.882, 1.271, 1.021
13600: -25.490, 25.000, -0.867, 1.366, 1.052
13650: -24.596, 25.000, -0.911, 1.104, 1.059
13700: -27.071, 25.000, -0.605, 1.299, 1.091
13750: -28.584, 25.000, -0.960, 1.483, 1.048
13800: -24.892, 25.000, -0.461, 1.049, 1.089
13850: -26.478, 25.000, -0.730, 1.314, 1.094
13900: -26.289, 25.000, -0.858, 1.172, 1.109
13950: -27.614, 25.000, -0.620, 1.249, 1.106
14000: -25.397, 25.000, -0.325, 0.918, 1.101
Model saved at episode 14000
14050: -25.482, 25.000, -0.611, 1.288, 1.135
14100: -24.786, 25.000, -0.767, 1.250, 1.119
14150: -28.884, 25.000, -1.028, 1.997, 1.138
14200: -27.791, 25.000, -0.695, 1.342, 1.148
14250: -25.678, 25.000, -0.753, 1.142, 1.147
14300: -25.955, 25.000, -0.697, 1.309, 1.146
14350: -27.153, 25.000, -0.820, 1.313, 1.081
14400: -27.003, 25.000, -0.932, 1.712, 1.140
14450: -26.767, 25.000, -0.824, 1.285, 1.111
14500: -27.349, 25.000, -0.738, 1.112, 1.071
Model saved at episode 14500
14550: -27.060, 25.000, -1.081, 1.873, 1.088
14600: -28.462, 25.000, -1.246, 1.661, 1.072
14650: -25.661, 25.000, -1.051, 1.169, 1.082
14700: -25.968, 25.000, -0.599, 1.367, 1.109
14750: -24.837, 25.000, -1.050, 1.409, 1.129
14800: -25.397, 25.000, -1.047, 1.368, 1.119
14850: -25.743, 25.000, -0.688, 1.067, 1.124
14900: -26.064, 25.000, -0.783, 1.356, 1.131
14950: -27.399, 25.000, -1.248, 1.811, 1.116
15000: -24.863, 25.000, -0.606, 1.177, 1.080
Model saved at episode 15000
15050: -25.258, 25.000, -0.870, 1.672, 1.155
15100: -27.207, 25.000, -0.761, 1.453, 1.106
15150: -26.062, 25.000, -0.765, 1.239, 1.156
15200: -25.415, 25.000, -0.890, 1.658, 1.150
15250: -24.996, 25.000, -0.738, 1.034, 1.141
15300: -25.584, 25.000, -0.377, 0.880, 1.102
15350: -23.232, 25.000, -0.768, 1.006, 1.111
15400: -28.190, 25.000, -0.774, 1.619, 1.074
15450: -25.019, 25.000, -0.695, 1.206, 1.165
15500: -26.620, 25.000, -0.934, 1.163, 1.114
Model saved at episode 15500
15550: -26.102, 25.000, -0.639, 1.286, 1.153
15600: -25.105, 25.000, -0.627, 1.138, 1.139
15650: -27.030, 25.000, -0.818, 1.467, 1.121
15700: -24.398, 25.000, -0.619, 0.938, 1.136
15750: -26.546, 25.000, -1.002, 1.639, 1.126
15800: -25.055, 25.000, -0.555, 1.051, 1.152
15850: -26.307, 25.000, -0.921, 1.136, 1.130
15900: -25.642, 25.000, -0.573, 1.035, 1.120
15950: -27.297, 25.000, -0.876, 1.893, 1.133
16000: -24.060, 25.000, -0.926, 1.496, 1.189
Model saved at episode 16000
16050: -26.288, 25.000, -0.941, 1.431, 1.160
16100: -24.584, 25.000, -0.815, 1.156, 1.121
16150: -24.649, 25.000, -0.549, 0.974, 1.138
16200: -26.109, 25.000, -0.557, 1.466, 1.138
16250: -24.855, 25.000, -0.883, 1.327, 1.151
16300: -24.429, 25.000, -0.711, 1.199, 1.178
16350: -25.708, 25.000, -0.898, 1.332, 1.163
16400: -27.352, 25.000, -0.533, 1.211, 1.131
16450: -26.722, 25.000, -0.939, 1.541, 1.131
16500: -27.511, 25.000, -1.084, 1.936, 1.178
Model saved at episode 16500
16550: -21.881, 25.000, -0.711, 1.020, 1.175
16600: -26.822, 25.000, -0.898, 1.551, 1.125
16650: -24.862, 25.000, -0.875, 1.207, 1.166
16700: -24.716, 25.000, -0.822, 0.995, 1.124
16750: -23.359, 25.000, -0.257, 0.680, 1.157
16800: -25.255, 25.000, -0.633, 1.062, 1.103
16850: -26.436, 25.000, -0.596, 1.197, 1.134
16900: -23.571, 25.000, -0.620, 0.887, 1.151
16950: -24.318, 25.000, -0.818, 1.348, 1.189
17000: -25.761, 25.000, -0.913, 1.206, 1.122
Model saved at episode 17000
17050: -23.523, 25.000, -0.342, 1.086, 1.172
17100: -26.222, 25.000, -0.850, 1.412, 1.132
17150: -25.620, 25.000, -0.743, 1.086, 1.123
17200: -25.846, 25.000, -0.597, 0.929, 1.103
17250: -27.460, 25.000, -0.813, 1.507, 1.113
17300: -24.646, 25.000, -0.764, 1.419, 1.149
17350: -25.438, 25.000, -0.592, 1.230, 1.115
17400: -24.602, 25.000, -0.553, 1.044, 1.133
17450: -24.670, 25.000, -0.355, 0.920, 1.121
17500: -22.893, 25.000, -0.787, 1.302, 1.160
Model saved at episode 17500
17550: -24.750, 25.000, -0.649, 1.315, 1.115
17600: -26.592, 25.000, -0.829, 1.567, 1.160
17650: -26.832, 25.000, -1.253, 1.551, 1.086
17700: -24.212, 25.000, -0.582, 1.233, 1.174
17750: -26.099, 25.000, -0.829, 1.531, 1.141
17800: -25.795, 25.000, -0.696, 1.343, 1.118
17850: -24.119, 25.000, -0.485, 1.176, 1.160
17900: -24.003, 25.000, -0.690, 1.047, 1.119
17950: -27.173, 25.000, -0.714, 1.501, 1.131
18000: -26.478, 25.000, -0.829, 1.563, 1.102
Model saved at episode 18000
18050: -25.551, 25.000, -0.486, 1.160, 1.118
18100: -23.500, 25.000, -0.865, 1.198, 1.152
18150: -26.362, 25.000, -0.793, 1.169, 1.086
18200: -25.945, 25.000, -0.918, 1.039, 1.105
18250: -25.618, 25.000, -0.599, 0.999, 1.118
18300: -26.554, 25.000, -0.475, 1.123, 1.084
18350: -23.690, 25.000, -0.439, 0.976, 1.115
18400: -24.545, 25.000, -0.828, 1.358, 1.104
18450: -26.641, 25.000, -0.888, 1.437, 1.098
18500: -23.676, 25.000, -0.479, 0.892, 1.093
Model saved at episode 18500
18550: -23.985, 25.000, -0.750, 1.195, 1.108
18600: -24.892, 25.000, -0.666, 1.109, 1.088
18650: -25.910, 25.000, -0.788, 1.450, 1.128
18700: -26.059, 25.000, -0.806, 1.179, 1.128
18750: -23.231, 25.000, -0.766, 1.250, 1.166
18800: -25.452, 25.000, -0.686, 1.209, 1.114
18850: -27.012, 25.000, -0.868, 1.512, 1.115
18900: -25.611, 25.000, -0.738, 1.112, 1.085
18950: -24.808, 25.000, -0.540, 0.929, 1.106
19000: -23.053, 25.000, -0.589, 1.084, 1.101
Model saved at episode 19000
19050: -24.430, 25.000, -0.795, 1.152, 1.104
19100: -23.790, 25.000, -0.522, 0.962, 1.105
19150: -21.438, 25.000, -0.435, 0.708, 1.145
19200: -25.012, 25.000, -0.678, 0.980, 1.053
19250: -23.850, 25.000, -0.648, 0.998, 1.107
19300: -24.670, 25.000, -0.824, 1.041, 1.029
19350: -25.041, 25.000, -0.366, 0.965, 1.062
19400: -24.183, 25.000, -0.482, 0.847, 1.076
19450: -25.308, 25.000, -0.638, 1.219, 1.099
19500: -22.829, 25.000, -0.706, 0.839, 1.103
Model saved at episode 19500
19550: -23.649, 25.000, -0.512, 0.868, 1.152
19600: -24.494, 25.000, -0.395, 0.958, 1.117
19650: -24.951, 25.000, -0.865, 1.022, 1.092
19700: -25.374, 25.000, -0.696, 1.333, 1.130
19750: -22.882, 25.000, -0.492, 0.980, 1.124
19800: -25.574, 25.000, -0.882, 1.158, 1.072
19850: -26.881, 25.000, -0.582, 1.205, 1.079
19900: -26.017, 25.000, -0.819, 1.256, 1.105
19950: -25.182, 25.000, -0.855, 1.031, 1.091
20000: -25.064, 25.000, -0.322, 0.923, 1.098
Model saved at episode 20000

Training time = 1:08:36
