[2025-12-01 15:35]
Episode, Timestep, Update, Avg_reward
43: 4096, 2, -141.422 
81: 8192, 4, -181.237 
116: 12288, 6, -150.952 
145: 16384, 8, -97.993 
172: 20480, 10, -48.203 
187: 24576, 12, -63.105 
193: 28672, 14, -48.496 
197: 32768, 16, 6.115 
205: 36864, 18, 38.669 
213: 40960, 20, 38.720 
220: 45056, 22, 46.152 
224: 49152, 24, 58.035 
229: 53248, 26, 95.084 
235: 57344, 28, 63.627 
243: 61440, 30, 54.192 
249: 65536, 32, 112.726 
253: 69632, 34, 117.697 
259: 73728, 36, 137.682 
266: 77824, 38, 148.455 
273: 81920, 40, 140.528 
283: 86016, 42, 210.386 
295: 90112, 44, 191.913 
304: 94208, 46, 175.235 
313: 98304, 48, 208.789 
325: 102400, 50, 170.840 
336: 106496, 52, 174.776 
348: 110592, 54, 202.529 
360: 114688, 56, 245.154 
369: 118784, 58, 220.289 
378: 122880, 60, 204.183 
387: 126976, 62, 204.244 
398: 131072, 64, 154.792 
410: 135168, 66, 185.165 
421: 139264, 68, 132.248 
433: 143360, 70, 186.474 
445: 147456, 72, 151.954 
458: 151552, 74, 111.061 
466: 155648, 76, 138.796 
478: 159744, 78, 122.791 
489: 163840, 80, 119.532 
502: 167936, 82, 142.578 
514: 172032, 84, 134.910 
530: 176128, 86, 104.904 
546: 180224, 88, 108.209 
560: 184320, 90, 127.012 
572: 188416, 92, 193.120 
584: 192512, 94, 211.064 
600: 196608, 96, 206.199 
614: 200704, 98, 216.635 
629: 204800, 100, 167.865 
642: 208896, 102, 231.185 
657: 212992, 104, 230.745 
664: 217088, 106, 207.948 
678: 221184, 108, 219.144 
690: 225280, 110, 116.201 
706: 229376, 112, 206.864 
716: 233472, 114, 196.473 
731: 237568, 116, 200.529 
742: 241664, 118, 190.909 
756: 245760, 120, 197.222 
771: 249856, 122, 201.027 
786: 253952, 124, 234.925 
799: 258048, 126, 196.901 
815: 262144, 128, 179.480 
831: 266240, 130, 228.011 
846: 270336, 132, 200.218 
860: 274432, 134, 252.519 
876: 278528, 136, 252.299 
891: 282624, 138, 231.535 
907: 286720, 140, 172.319 
923: 290816, 142, 206.500 
935: 294912, 144, 248.813 
951: 299008, 146, 232.743 
966: 303104, 148, 270.843 
982: 307200, 150, 174.974 
997: 311296, 152, 269.610 
1014: 315392, 154, 245.892 
1033: 319488, 156, 245.250 
1048: 323584, 158, 260.759 
1069: 327680, 160, 241.680 
1086: 331776, 162, 216.880 
1104: 335872, 164, 236.419 
1121: 339968, 166, 248.699 
1138: 344064, 168, 237.736 
1157: 348160, 170, 215.474 
1174: 352256, 172, 255.038 
1190: 356352, 174, 276.653 
1208: 360448, 176, 269.609 
1220: 364544, 178, 254.416 
1237: 368640, 180, 234.008 
1254: 372736, 182, 230.846 
1270: 376832, 184, 224.064 
1287: 380928, 186, 239.729 
1302: 385024, 188, 264.154 
1318: 389120, 190, 276.689 
1337: 393216, 192, 222.805 
1357: 397312, 194, 234.093 
1375: 401408, 196, 220.825 
1393: 405504, 198, 187.562 
1412: 409600, 200, 161.260 
1429: 413696, 202, 245.337 
1448: 417792, 204, 225.480 
1465: 421888, 206, 254.811 
1483: 425984, 208, 282.432 
1503: 430080, 210, 229.246 
1522: 434176, 212, 232.846 
1537: 438272, 214, 122.706 
1555: 442368, 216, 248.711 
1571: 446464, 218, 232.364 
1587: 450560, 220, 213.014 
1606: 454656, 222, 261.041 
1623: 458752, 224, 204.119 
1641: 462848, 226, 271.769 
1657: 466944, 228, 268.470 
1673: 471040, 230, 240.459 
1692: 475136, 232, 246.142 
1711: 479232, 234, 264.802 
1731: 483328, 236, 253.823 
1748: 487424, 238, 261.992 
1765: 491520, 240, 266.034 
1783: 495616, 242, 267.676 
1801: 499712, 244, 263.533 
1819: 503808, 246, 194.084 
1837: 507904, 248, 269.391 
1850: 512000, 250, 224.243 
1867: 516096, 252, 212.380 
1886: 520192, 254, 239.519 
1904: 524288, 256, 278.279 
1921: 528384, 258, 215.810 
1939: 532480, 260, 275.472 
1957: 536576, 262, 269.557 
1972: 540672, 264, 279.222 
1991: 544768, 266, 261.275 
2009: 548864, 268, 272.315 
2028: 552960, 270, 225.855 
2045: 557056, 272, 263.117 
2061: 561152, 274, 230.543 
2080: 565248, 276, 286.320 
2100: 569344, 278, 240.834 
2120: 573440, 280, 260.211 
2137: 577536, 282, 278.094 
2156: 581632, 284, 254.470 
2176: 585728, 286, 257.281 
2190: 589824, 288, 273.851 
2207: 593920, 290, 276.636 
2223: 598016, 292, 223.153 
2239: 602112, 294, 220.393 
2256: 606208, 296, 247.221 
2274: 610304, 298, 247.982 
2293: 614400, 300, 226.943 
2312: 618496, 302, 277.228 
2331: 622592, 304, 271.912 
2348: 626688, 306, 227.412 
2368: 630784, 308, 276.036 
2389: 634880, 310, 255.986 
2408: 638976, 312, 294.992 
2429: 643072, 314, 278.201 
2448: 647168, 316, 228.270 
2468: 651264, 318, 273.175 
2487: 655360, 320, 257.516 
2505: 659456, 322, 279.861 
2525: 663552, 324, 278.700 
2544: 667648, 326, 280.376 
2560: 671744, 328, 235.705 
2579: 675840, 330, 250.719 
2598: 679936, 332, 227.824 
2617: 684032, 334, 268.163 
2638: 688128, 336, 283.886 
2658: 692224, 338, 248.469 
2675: 696320, 340, 267.496 
2695: 700416, 342, 257.272 
2715: 704512, 344, 254.439 
2731: 708608, 346, 255.265 
2749: 712704, 348, 251.655 
2771: 716800, 350, 201.362 
2790: 720896, 352, 280.231 
2809: 724992, 354, 233.163 
2827: 729088, 356, 263.275 
2844: 733184, 358, 180.929 
2865: 737280, 360, 248.163 
2885: 741376, 362, 285.774 
2905: 745472, 364, 271.499 
2923: 749568, 366, 279.013 
2944: 753664, 368, 232.824 
2964: 757760, 370, 241.327 
2985: 761856, 372, 287.628 
3005: 765952, 374, 222.696 
3027: 770048, 376, 253.503 
3048: 774144, 378, 229.506 
3067: 778240, 380, 245.939 
3085: 782336, 382, 236.181 
3105: 786432, 384, 282.485 
3124: 790528, 386, 274.947 
3139: 794624, 388, 272.615 
3160: 798720, 390, 227.817 
